ngram,matched_token,matched_category,line,name,game_id
"['THEN', '330', 't', '(', '1', ',', '4', ')']",(,punctuation,300,cool rock,21
"['t', '(', '1', ',', '4', ')', '=', '207']",",",punctuation,300,cool rock,21
"['1', ',', '4', ')', '=', '207', ':', 't']",),punctuation,300,cool rock,21
"[')', '=', '207', ':', 't', '(', '2', ',']",:,punctuation,300,cool rock,21
"['207', ':', 't', '(', '2', ',', '4', ')']",(,punctuation,300,cool rock,21
"['t', '(', '2', ',', '4', ')', '=', '215']",",",punctuation,300,cool rock,21
"['2', ',', '4', ')', '=', '215', ':', 't']",),punctuation,300,cool rock,21
"[')', '=', '215', ':', 't', '(', '3', ',']",:,punctuation,300,cool rock,21
"['215', ':', 't', '(', '3', ',', '4', ')']",(,punctuation,300,cool rock,21
"['t', '(', '3', ',', '4', ')', '=', '225']",",",punctuation,300,cool rock,21
"['3', ',', '4', ')', '=', '225', 'PRINT', '""a    a               a""']",),punctuation,300,cool rock,21
"[',', '0', 't', '(', '1', ',', '5', ')']",(,punctuation,310,cool rock,21
"['t', '(', '1', ',', '5', ')', '=', '215']",",",punctuation,310,cool rock,21
"['1', ',', '5', ')', '=', '215', ':', 't']",),punctuation,310,cool rock,21
"[')', '=', '215', ':', 't', '(', '2', ',']",:,punctuation,310,cool rock,21
"['215', ':', 't', '(', '2', ',', '5', ')']",(,punctuation,310,cool rock,21
"['t', '(', '2', ',', '5', ')', '=', '223']",",",punctuation,310,cool rock,21
"['2', ',', '5', ')', '=', '223', ':', 't']",),punctuation,310,cool rock,21
"[')', '=', '223', ':', 't', '(', '3', ',']",:,punctuation,310,cool rock,21
"['223', ':', 't', '(', '3', ',', '5', ')']",(,punctuation,310,cool rock,21
"['t', '(', '3', ',', '5', ')', '=', '228']",",",punctuation,310,cool rock,21
"['3', ',', '5', ')', '=', '228', 'PRINT', '""a    a               a""']",),punctuation,310,cool rock,21
"[',', '33', 't', '(', '1', ',', '6', ')']",(,punctuation,320,cool rock,21
"['t', '(', '1', ',', '6', ')', '=', '209']",",",punctuation,320,cool rock,21
"['1', ',', '6', ')', '=', '209', ':', 't']",),punctuation,320,cool rock,21
"[')', '=', '209', ':', 't', '(', '2', ',']",:,punctuation,320,cool rock,21
"['209', ':', 't', '(', '2', ',', '6', ')']",(,punctuation,320,cool rock,21
"['t', '(', '2', ',', '6', ')', '=', '219']",",",punctuation,320,cool rock,21
"['2', ',', '6', ')', '=', '219', ':', 't']",),punctuation,320,cool rock,21
"[')', '=', '219', ':', 't', '(', '3', ',']",:,punctuation,320,cool rock,21
"['219', ':', 't', '(', '3', ',', '6', ')']",(,punctuation,320,cool rock,21
"['t', '(', '3', ',', '6', ')', '=', '225']",",",punctuation,320,cool rock,21
"['3', ',', '6', ')', '=', '225', 'PRINT', '""a    a              @a""']",),punctuation,320,cool rock,21
"['NEXT', 'r', 't', '(', '1', ',', '7', ')']",(,punctuation,330,cool rock,21
"['t', '(', '1', ',', '7', ')', '=', '207']",",",punctuation,330,cool rock,21
"['1', ',', '7', ')', '=', '207', ':', 't']",),punctuation,330,cool rock,21
"[')', '=', '207', ':', 't', '(', '2', ',']",:,punctuation,330,cool rock,21
"['207', ':', 't', '(', '2', ',', '7', ')']",(,punctuation,330,cool rock,21
"['t', '(', '2', ',', '7', ')', '=', '215']",",",punctuation,330,cool rock,21
"['2', ',', '7', ')', '=', '215', ':', 't']",),punctuation,330,cool rock,21
"[')', '=', '215', ':', 't', '(', '3', ',']",:,punctuation,330,cool rock,21
"['215', ':', 't', '(', '3', ',', '7', ')']",(,punctuation,330,cool rock,21
"['t', '(', '3', ',', '7', ')', '=', '225']",",",punctuation,330,cool rock,21
"['3', ',', '7', ')', '=', '225', 'PRINT', '""aaaaaaaaaaaaaaaaaaaaaa""']",),punctuation,330,cool rock,21
"['PRINT', '""{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{rvs_on}{CBM-B}{CBM-B}{CBM-B}{CBM-B}""', 't', '(', '1', ',', '8', ')']",(,punctuation,340,cool rock,21
"['t', '(', '1', ',', '8', ')', '=', '207']",",",punctuation,340,cool rock,21
"['1', ',', '8', ')', '=', '207', ':', 't']",),punctuation,340,cool rock,21
"[')', '=', '207', ':', 't', '(', '2', ',']",:,punctuation,340,cool rock,21
"['207', ':', 't', '(', '2', ',', '8', ')']",(,punctuation,340,cool rock,21
"['t', '(', '2', ',', '8', ')', '=', '215']",",",punctuation,340,cool rock,21
"['2', ',', '8', ')', '=', '215', ':', 't']",),punctuation,340,cool rock,21
"[')', '=', '215', ':', 't', '(', '3', ',']",:,punctuation,340,cool rock,21
"['215', ':', 't', '(', '3', ',', '8', ')']",(,punctuation,340,cool rock,21
"['t', '(', '3', ',', '8', ')', '=', '225']",",",punctuation,340,cool rock,21
"['3', ',', '8', ')', '=', '225', 'IF', 's']",),punctuation,340,cool rock,21
"['""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}\'\'\'\'{rvs_on}{CBM-B}""', 'POKE', '36878', ',', '5', 'POKE', '36879', ',']",",",punctuation,350,cool rock,21
"['ab', '=', '0', ':', 'ze', '=', '2', ':']",:,punctuation,390,cool rock,21
"['ze', '=', '2', ':', 'zt', '=', '0', 'GOTO']",:,punctuation,390,cool rock,21
"[')', 'READ', 'c', ':', 'POKE', 'm', ',', 't']",:,punctuation,410,cool rock,21
"[':', 'POKE', 'm', ',', 't', '(', 'c', ',']",",",punctuation,410,cool rock,21
"['m', ',', 't', '(', 'c', ',', 'z', ')']",(,punctuation,410,cool rock,21
"['t', '(', 'c', ',', 'z', ')', 'bi', '=']",",",punctuation,410,cool rock,21
"['c', ',', 'z', ')', 'bi', '=', '7680', ':']",),punctuation,410,cool rock,21
"['ze', '+', '1', ':', 'IF', 'ze', '=', '3']",:,punctuation,420,cool rock,21
"['ze', '=', '0', ':', 'ab', '=', 'ab', '+']",:,punctuation,420,cool rock,21
"['5', 'POKE', 'n', ',', 'r', '(', 'VAL', '(']",",",punctuation,430,cool rock,21
"['n', ',', 'r', '(', 'VAL', '(', 'MID$', '(']",(,punctuation,430,cool rock,21
"['r', '(', 'VAL', '(', 'MID$', '(', 'ab$', ',']",(,punctuation,430,cool rock,21
"['VAL', '(', 'MID$', '(', 'ab$', ',', 'z', ',']",(,punctuation,430,cool rock,21
"['MID$', '(', 'ab$', ',', 'z', ',', '1', ')']",",",punctuation,430,cool rock,21
"['ab$', ',', 'z', ',', '1', ')', ')', ',']",",",punctuation,430,cool rock,21
"['z', ',', '1', ')', ')', ',', 'ab', ')']",),punctuation,430,cool rock,21
"[',', '1', ')', ')', ',', 'ab', ')', 'PRINT']",),punctuation,430,cool rock,21
"['1', ')', ')', ',', 'ab', ')', 'PRINT', '""{clr}{rvs_on}{blue} computer blues )hgss {rvs_off}""']",",",punctuation,430,cool rock,21
"[')', ',', 'ab', ')', 'PRINT', '""{clr}{rvs_on}{blue} computer blues )hgss {rvs_off}""', 'FOR', 'i']",),punctuation,430,cool rock,21
"['zt', '+', '1', ':', 'IF', 'zt', '=', '7']",:,punctuation,440,cool rock,21
"['a', '=', 'VAL', '(', 'MID$', '(', 'ta$', ',']",(,punctuation,450,cool rock,21
"['VAL', '(', 'MID$', '(', 'ta$', ',', 'zt', ',']",(,punctuation,450,cool rock,21
"['MID$', '(', 'ta$', ',', 'zt', ',', '1', ')']",",",punctuation,450,cool rock,21
"['ta$', ',', 'zt', ',', '1', ')', ')', ':']",",",punctuation,450,cool rock,21
"['zt', ',', '1', ')', ')', ':', 'IF', 'a']",),punctuation,450,cool rock,21
"[',', '1', ')', ')', ':', 'IF', 'a', '=']",),punctuation,450,cool rock,21
"['1', ')', ')', ':', 'IF', 'a', '=', '1']",:,punctuation,450,cool rock,21
"['THEN', 'POKE', 'j', ',', '200', 'PRINT', '""{down}{red} {rvs_on} 1 {rvs_off} {blue}normal""', 'DATA']",",",punctuation,450,cool rock,21
"['THEN', 'POKE', 'j', ',', '252', 'PRINT', '""{down}{red} {rvs_on} 2 {rvs_off} {blue}sanft""', 'FOR']",",",punctuation,460,cool rock,21
"['THEN', 'POKE', 'b', ',', 'r', '(', 'VAL', '(']",",",punctuation,470,cool rock,21
"['b', ',', 'r', '(', 'VAL', '(', 'MID$', '(']",(,punctuation,470,cool rock,21
"['r', '(', 'VAL', '(', 'MID$', '(', 'ab$', ',']",(,punctuation,470,cool rock,21
"['VAL', '(', 'MID$', '(', 'ab$', ',', 'z', ',']",(,punctuation,470,cool rock,21
"['MID$', '(', 'ab$', ',', 'z', ',', '1', ')']",",",punctuation,470,cool rock,21
"['ab$', ',', 'z', ',', '1', ')', ')', ',']",",",punctuation,470,cool rock,21
"['z', ',', '1', ')', ')', ',', '1', ')']",),punctuation,470,cool rock,21
"[',', '1', ')', ')', ',', '1', ')', 'PRINT']",),punctuation,470,cool rock,21
"['1', ')', ')', ',', '1', ')', 'PRINT', '""{down}{red} {rvs_on} 3 {rvs_off} {blue}frosch-effekt""']",",",punctuation,470,cool rock,21
"[')', ',', '1', ')', 'PRINT', '""{down}{red} {rvs_on} 3 {rvs_off} {blue}frosch-effekt""', 'DATA', 'maschinen']",),punctuation,470,cool rock,21
"['THEN', 'POKE', 'b', ',', 'r', '(', 'VAL', '(']",",",punctuation,480,cool rock,21
"['b', ',', 'r', '(', 'VAL', '(', 'MID$', '(']",(,punctuation,480,cool rock,21
"['r', '(', 'VAL', '(', 'MID$', '(', 'ab$', ',']",(,punctuation,480,cool rock,21
"['VAL', '(', 'MID$', '(', 'ab$', ',', 'z', ',']",(,punctuation,480,cool rock,21
"['MID$', '(', 'ab$', ',', 'z', ',', '1', ')']",",",punctuation,480,cool rock,21
"['ab$', ',', 'z', ',', '1', ')', ')', ',']",",",punctuation,480,cool rock,21
"['z', ',', '1', ')', ')', ',', '3', ')']",),punctuation,480,cool rock,21
"[',', '1', ')', ')', ',', '3', ')', 'GET']",),punctuation,480,cool rock,21
"['1', ')', ')', ',', '3', ')', 'GET', 'r$']",",",punctuation,480,cool rock,21
"[')', ',', '3', ')', 'GET', 'r$', ':', 'r']",),punctuation,480,cool rock,21
"['""!!!!{rvs_on}achtung baum{rvs_off}""', 'POKE', 'j', ',', '0', 'ef', '=', 'r']",",",punctuation,490,cool rock,21
"['1', 'TO', '15', ':', 'NEXT', 'w', ',', 'x']",:,punctuation,500,cool rock,21
"[':', 'NEXT', 'w', ',', 'x', ',', 'z', 'PRINT']",",",punctuation,500,cool rock,21
"['w', ',', 'x', ',', 'z', 'PRINT', '""{clr}aaaaaaaaaaaaaaaaaaaaaa""', ';']",",",punctuation,500,cool rock,21
"['u', 'GOSUB', '550', ',', '610', ',', '550', ',']",",",punctuation,510,cool rock,21
"['550', ',', '610', ',', '550', ',', '610', ',']",",",punctuation,510,cool rock,21
"['610', ',', '550', ',', '610', ',', '550', ',']",",",punctuation,510,cool rock,21
"['550', ',', '610', ',', '550', ',', '610', 'ad']",",",punctuation,510,cool rock,21
"['610', ',', '550', ',', '610', 'ad', '=', 'PEEK']",",",punctuation,510,cool rock,21
"['""{rvs_on}000000""', 'NEXT', 'u', ':', 'PRINT', '""{clr}""', ':', 'END']",:,punctuation,520,cool rock,21
"[':', 'PRINT', '""{clr}""', ':', 'END', 'PRINT', '""a@ a    a   a   a    a""', ';']",:,punctuation,520,cool rock,21
"['""{rvs_on}000000""', 'DATA', '1', ',', '1', ',', '2', ',']",",",punctuation,530,cool rock,21
"['1', ',', '1', ',', '2', ',', '3', ',']",",",punctuation,530,cool rock,21
"['1', ',', '2', ',', '3', ',', '3', ',']",",",punctuation,530,cool rock,21
"['2', ',', '3', ',', '3', ',', '1', ',']",",",punctuation,530,cool rock,21
"['3', ',', '3', ',', '1', ',', '2', ',']",",",punctuation,530,cool rock,21
"['3', ',', '1', ',', '2', ',', '2', ',']",",",punctuation,530,cool rock,21
"['1', ',', '2', ',', '2', ',', '3', ',']",",",punctuation,530,cool rock,21
"['2', ',', '2', ',', '3', ',', '1', ',']",",",punctuation,530,cool rock,21
"['2', ',', '3', ',', '1', ',', '1', ',']",",",punctuation,530,cool rock,21
"['3', ',', '1', ',', '1', ',', '2', ',']",",",punctuation,530,cool rock,21
"['1', ',', '1', ',', '2', ',', '3', ',']",",",punctuation,530,cool rock,21
"['1', ',', '2', ',', '3', ',', '3', ',']",",",punctuation,530,cool rock,21
"['2', ',', '3', ',', '3', ',', '1', ',']",",",punctuation,530,cool rock,21
"['3', ',', '3', ',', '1', ',', '2', ',']",",",punctuation,530,cool rock,21
"['3', ',', '1', ',', '2', ',', '2', ',']",",",punctuation,530,cool rock,21
"['1', ',', '2', ',', '2', ',', '3', ',']",",",punctuation,530,cool rock,21
"['2', ',', '2', ',', '3', ',', '3', ',']",",",punctuation,530,cool rock,21
"['2', ',', '3', ',', '3', ',', '3', 'PRINT']",",",punctuation,530,cool rock,21
"['3', ',', '3', ',', '3', 'PRINT', '""a  a    a a a a a    a""', ';']",",",punctuation,530,cool rock,21
"['0', 'DATA', '3', ',', '3', ',', '3', ',']",",",punctuation,540,cool rock,21
"['3', ',', '3', ',', '3', ',', '3', 'PRINT']",",",punctuation,540,cool rock,21
"['3', ',', '3', ',', '3', 'PRINT', '""a  a    a a a a a    a""', ';']",",",punctuation,540,cool rock,21
"['1120', 'PRINT', '""{clr}{down}{down}{blue}dieses  music-programmist nicht nur mit ein-fachen data\'s!mit vie-""', ';', 'PRINT', '""a  a    a a a a a    a""', ';', 'FOR']",;,punctuation,550,cool rock,21
"['1', 'PRINT', '""{blue}{down}die restlichen stimmensind entweder in sche-ma-strings oder in dim""', ';', 'PRINT', '""a  a      a   a      a""', ';', 'DATA']",;,punctuation,580,cool rock,21
"['4', 'PRINT', '""{clr}{down}{down}{down}{down}""', ';', 'CHR$', '(', '144', ')']",;,punctuation,610,cool rock,21
"['""{clr}{down}{down}{down}{down}""', ';', 'CHR$', '(', '144', ')', 'PRINT', '""a  aaaa           a  a""']",(,punctuation,610,cool rock,21
"['CHR$', '(', '144', ')', 'PRINT', '""a  aaaa           a  a""', ';', 'GOTO']",),punctuation,610,cool rock,21
"[')', 'PRINT', '""{blue}4. schlagzeug""', ':', 'PRINT', 'CHR$', '(', '144']",:,punctuation,640,cool rock,21
"[':', 'PRINT', 'CHR$', '(', '144', ')', 'PRINT', '""a  a                 a""']",(,punctuation,640,cool rock,21
"['CHR$', '(', '144', ')', 'PRINT', '""a  a                 a""', ';', 'POKE']",),punctuation,640,cool rock,21
"[')', 'PRINT', '""da  alle  tongenerato-ren angesteuert wurdenund das ausrechnen der""', ';', 'PRINT', '""a  a                 a""', ';', 'REM']",;,punctuation,650,cool rock,21
"['680', 'PRINT', '""toene  zeit  einnimmt,kann es zu  takt-unge-nauigkeiten kommen.""', ':', 'RETURN', 'PRINT', '""a  a                 a""', ';']",:,punctuation,660,cool rock,21
"['36869', '36869', '36869', ',', ',', ',', ',', '205']",",",punctuation,10,star-wars2,25
"['36869', '36869', ',', ',', ',', ',', '205', '205']",",",punctuation,10,star-wars2,25
"['36869', ',', ',', ',', ',', '205', '205', '205']",",",punctuation,10,star-wars2,41
"[',', ',', ',', ',', '205', '205', '205', '205']",",",punctuation,10,star-wars2,41
"['205', '205', '205', ':', ':', ':', ':', 'POKE']",:,punctuation,10,star-wars2,25
"['205', '205', ':', ':', ':', ':', 'POKE', 'POKE']",:,punctuation,10,star-wars2,25
"['205', ':', ':', ':', ':', 'POKE', 'POKE', 'POKE']",:,punctuation,10,star-wars2,41
"[':', ':', ':', ':', 'POKE', 'POKE', 'POKE', 'POKE']",:,punctuation,10,star-wars2,41
"['36879', '36879', '36879', ',', ',', ',', ',', '8']",",",punctuation,10,star-wars2,25
"['36879', '36879', ',', ',', ',', ',', '8', '8']",",",punctuation,10,star-wars2,25
"['36879', ',', ',', ',', ',', '8', '8', '8']",",",punctuation,10,star-wars2,41
"[',', ',', ',', ',', '8', '8', '8', '8']",",",punctuation,10,star-wars2,41
"['8', '8', '8', ':', ':', ':', ':', 'PRINT']",:,punctuation,10,star-wars2,25
"['8', '8', ':', ':', ':', ':', 'PRINT', 'PRINT']",:,punctuation,10,star-wars2,25
"['8', ':', ':', ':', ':', 'PRINT', 'PRINT', 'PRINT']",:,punctuation,10,star-wars2,41
"[':', ':', ':', ':', 'PRINT', 'PRINT', 'PRINT', 'PRINT']",:,punctuation,10,star-wars2,41
"['127', '127', '127', ':', ':', ':', ':', 'POKE']",:,punctuation,20,star-wars2,25
"['127', '127', ':', ':', ':', ':', 'POKE', 'POKE']",:,punctuation,20,star-wars2,25
"['127', ':', ':', ':', ':', 'POKE', 'POKE', 'POKE']",:,punctuation,20,star-wars2,41
"[':', ':', ':', ':', 'POKE', 'POKE', 'POKE', 'POKE']",:,punctuation,20,star-wars2,41
"['i', 'i', 'i', ',', ',', ',', ',', 'i']",",",punctuation,20,star-wars2,25
"['i', 'i', ',', ',', ',', ',', 'i', 'i']",",",punctuation,20,star-wars2,25
"['i', ',', ',', ',', ',', 'i', 'i', 'i']",",",punctuation,20,star-wars2,41
"[',', ',', ',', ',', 'i', 'i', 'i', 'i']",",",punctuation,20,star-wars2,41
"['i', 'i', 'i', ':', ':', ':', ':', 'NEXT']",:,punctuation,20,star-wars2,25
"['i', 'i', ':', ':', ':', ':', 'NEXT', 'NEXT']",:,punctuation,20,star-wars2,25
"['i', ':', ':', ':', ':', 'NEXT', 'NEXT', 'NEXT']",:,punctuation,20,star-wars2,41
"[':', ':', ':', ':', 'NEXT', 'NEXT', 'NEXT', 'NEXT']",:,punctuation,20,star-wars2,41
"['6143', '6143', '6143', ':', ':', ':', ':', 'READ']",:,punctuation,30,star-wars2,25
"['6143', '6143', ':', ':', ':', ':', 'READ', 'READ']",:,punctuation,30,star-wars2,25
"['6143', ':', ':', ':', ':', 'READ', 'READ', 'READ']",:,punctuation,30,star-wars2,41
"[':', ':', ':', ':', 'READ', 'READ', 'READ', 'READ']",:,punctuation,30,star-wars2,41
"['a', 'a', 'a', ':', ':', ':', ':', 'POKE']",:,punctuation,30,star-wars2,25
"['a', 'a', ':', ':', ':', ':', 'POKE', 'POKE']",:,punctuation,30,star-wars2,25
"['a', ':', ':', ':', ':', 'POKE', 'POKE', 'POKE']",:,punctuation,30,star-wars2,41
"[':', ':', ':', ':', 'POKE', 'POKE', 'POKE', 'POKE']",:,punctuation,30,star-wars2,41
"['i', 'i', 'i', ',', ',', ',', ',', 'a']",",",punctuation,30,star-wars2,25
"['i', 'i', ',', ',', ',', ',', 'a', 'a']",",",punctuation,30,star-wars2,25
"['i', ',', ',', ',', ',', 'a', 'a', 'a']",",",punctuation,30,star-wars2,41
"[',', ',', ',', ',', 'a', 'a', 'a', 'a']",",",punctuation,30,star-wars2,41
"['a', 'a', 'a', ':', ':', ':', ':', 'NEXT']",:,punctuation,30,star-wars2,25
"['a', 'a', ':', ':', ':', ':', 'NEXT', 'NEXT']",:,punctuation,30,star-wars2,25
"['a', ':', ':', ':', ':', 'NEXT', 'NEXT', 'NEXT']",:,punctuation,30,star-wars2,41
"[':', ':', ':', ':', 'NEXT', 'NEXT', 'NEXT', 'NEXT']",:,punctuation,30,star-wars2,41
"['CHR$', 'CHR$', 'CHR$', '(', '(', '(', '(', '34']",(,punctuation,50,star-wars2,25
"['CHR$', 'CHR$', '(', '(', '(', '(', '34', '34']",(,punctuation,50,star-wars2,25
"['CHR$', '(', '(', '(', '(', '34', '34', '34']",(,punctuation,50,star-wars2,41
"['(', '(', '(', '(', '34', '34', '34', '34']",(,punctuation,50,star-wars2,41
"['34', '34', '34', ')', ')', ')', ')', '""star-wars3""']",),punctuation,50,star-wars2,25
"['34', '34', ')', ')', ')', ')', '""star-wars3""', '""star-wars3""']",),punctuation,50,star-wars2,25
"['34', ')', ')', ')', ')', '""star-wars3""', '""star-wars3""', '""star-wars3""']",),punctuation,50,star-wars2,41
"[')', ')', ')', ')', '""star-wars3""', '""star-wars3""', '""star-wars3""', '""star-wars3""']",),punctuation,50,star-wars2,41
"['CHR$', 'CHR$', 'CHR$', '(', '(', '(', '(', '34']",(,punctuation,50,star-wars2,25
"['CHR$', 'CHR$', '(', '(', '(', '(', '34', '34']",(,punctuation,50,star-wars2,25
"['CHR$', '(', '(', '(', '(', '34', '34', '34']",(,punctuation,50,star-wars2,41
"['(', '(', '(', '(', '34', '34', '34', '34']",(,punctuation,50,star-wars2,41
"['34', '34', '34', ')', ')', ')', ')', '"",""']",),punctuation,50,star-wars2,25
"['34', '34', ')', ')', ')', ')', '"",""', '"",""']",),punctuation,50,star-wars2,25
"['34', ')', ')', ')', ')', '"",""', '"",""', '"",""']",),punctuation,50,star-wars2,41
"[')', ')', ')', ')', '"",""', '"",""', '"",""', '"",""']",),punctuation,50,star-wars2,41
"['PEEK', 'PEEK', 'PEEK', '(', '(', '(', '(', '186']",(,punctuation,50,star-wars2,25
"['PEEK', 'PEEK', '(', '(', '(', '(', '186', '186']",(,punctuation,50,star-wars2,25
"['PEEK', '(', '(', '(', '(', '186', '186', '186']",(,punctuation,50,star-wars2,41
"['(', '(', '(', '(', '186', '186', '186', '186']",(,punctuation,50,star-wars2,41
"['186', '186', '186', ')', ')', ')', ')', '""{home}""']",),punctuation,50,star-wars2,25
"['186', '186', ')', ')', ')', ')', '""{home}""', '""{home}""']",),punctuation,50,star-wars2,25
"['186', ')', ')', ')', ')', '""{home}""', '""{home}""', '""{home}""']",),punctuation,50,star-wars2,41
"[')', ')', ')', ')', '""{home}""', '""{home}""', '""{home}""', '""{home}""']",),punctuation,50,star-wars2,41
"['""{home}""', '""{home}""', '""{home}""', ';', ';', ';', ';', 'm']",;,punctuation,50,star-wars2,25
"['""{home}""', '""{home}""', ';', ';', ';', ';', 'm', '(']",;,punctuation,50,star-wars2,25
"['""{home}""', ';', ';', ';', ';', 'm', '(', '1']",;,punctuation,50,star-wars2,41
"[';', ';', ';', ';', 'm', '(', '1', ')']",;,punctuation,50,star-wars2,41
"['631', '631', '631', ',', ',', ',', ',', '13']",",",punctuation,60,star-wars2,25
"['631', '631', ',', ',', ',', ',', '13', '13']",",",punctuation,60,star-wars2,25
"['631', ',', ',', ',', ',', '13', '13', '13']",",",punctuation,60,star-wars2,41
"[',', ',', ',', ',', '13', '13', '13', '13']",",",punctuation,60,star-wars2,41
"['13', '13', '13', ':', ':', ':', ':', 'POKE']",:,punctuation,60,star-wars2,25
"['13', '13', ':', ':', ':', ':', 'POKE', 'POKE']",:,punctuation,60,star-wars2,25
"['13', ':', ':', ':', ':', 'POKE', 'POKE', 'POKE']",:,punctuation,60,star-wars2,41
"[':', ':', ':', ':', 'POKE', 'POKE', 'POKE', 'POKE']",:,punctuation,60,star-wars2,41
"['632', '632', '632', ',', ',', ',', ',', '131']",",",punctuation,60,star-wars2,25
"['632', '632', ',', ',', ',', ',', '131', '131']",",",punctuation,60,star-wars2,25
"['632', ',', ',', ',', ',', '131', '131', '131']",",",punctuation,60,star-wars2,41
"[',', ',', ',', ',', '131', '131', '131', '131']",",",punctuation,60,star-wars2,41
"['131', '131', '131', ':', ':', ':', ':', 'POKE']",:,punctuation,60,star-wars2,25
"['131', '131', ':', ':', ':', ':', 'POKE', 'POKE']",:,punctuation,60,star-wars2,25
"['131', ':', ':', ':', ':', 'POKE', 'POKE', 'POKE']",:,punctuation,60,star-wars2,41
"[':', ':', ':', ':', 'POKE', 'POKE', 'POKE', 'POKE']",:,punctuation,60,star-wars2,41
"['198', '198', '198', ',', ',', ',', ',', '2']",",",punctuation,60,star-wars2,25
"['198', '198', ',', ',', ',', ',', '2', '2']",",",punctuation,60,star-wars2,25
"['198', ',', ',', ',', ',', '2', '2', '2']",",",punctuation,60,star-wars2,41
"[',', ',', ',', ',', '2', '2', '2', '2']",",",punctuation,60,star-wars2,41
"['2', '2', '2', ':', ':', ':', ':', 'NEW']",:,punctuation,60,star-wars2,25
"['2', '2', ':', ':', ':', ':', 'NEW', 'NEW']",:,punctuation,60,star-wars2,25
"['2', ':', ':', ':', ':', 'NEW', 'NEW', 'NEW']",:,punctuation,60,star-wars2,41
"[':', ':', ':', ':', 'NEW', 'NEW', 'NEW', 'NEW']",:,punctuation,60,star-wars2,41
"['124', '124', '124', ',', ',', ',', ',', '064']",",",punctuation,10000,star-wars2,25
"['124', '124', ',', ',', ',', ',', '064', '064']",",",punctuation,10000,star-wars2,25
"['124', ',', ',', ',', ',', '064', '064', '064']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '064', '064', '064', '064']",",",punctuation,10000,star-wars2,41
"['064', '064', '064', ',', ',', ',', ',', '124']",",",punctuation,10000,star-wars2,25
"['064', '064', ',', ',', ',', ',', '124', '124']",",",punctuation,10000,star-wars2,25
"['064', ',', ',', ',', ',', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '124', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"['124', '124', '124', ',', ',', ',', ',', '068']",",",punctuation,10000,star-wars2,25
"['124', '124', ',', ',', ',', ',', '068', '068']",",",punctuation,10000,star-wars2,25
"['124', ',', ',', ',', ',', '068', '068', '068']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '068', '068', '068', '068']",",",punctuation,10000,star-wars2,41
"['068', '068', '068', ',', ',', ',', ',', '124']",",",punctuation,10000,star-wars2,25
"['068', '068', ',', ',', ',', ',', '124', '124']",",",punctuation,10000,star-wars2,25
"['068', ',', ',', ',', ',', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '124', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"['124', '124', '124', ',', ',', ',', ',', '012']",",",punctuation,10000,star-wars2,25
"['124', '124', ',', ',', ',', ',', '012', '012']",",",punctuation,10000,star-wars2,25
"['124', ',', ',', ',', ',', '012', '012', '012']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '012', '012', '012', '012']",",",punctuation,10000,star-wars2,41
"['012', '012', '012', ',', ',', ',', ',', '012']",",",punctuation,10000,star-wars2,25
"['012', '012', ',', ',', ',', ',', '012', '012']",",",punctuation,10000,star-wars2,25
"['012', ',', ',', ',', ',', '012', '012', '012']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '012', '012', '012', '012']",",",punctuation,10000,star-wars2,41
"['012', '012', '012', ',', ',', ',', ',', '124']",",",punctuation,10000,star-wars2,25
"['012', '012', ',', ',', ',', ',', '124', '124']",",",punctuation,10000,star-wars2,25
"['012', ',', ',', ',', ',', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '124', '124', '124', '124']",",",punctuation,10000,star-wars2,41
"['124', '124', '124', ',', ',', ',', ',', '060']",",",punctuation,10000,star-wars2,25
"['124', '124', ',', ',', ',', ',', '060', '060']",",",punctuation,10000,star-wars2,25
"['124', ',', ',', ',', ',', '060', '060', '060']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '060', '060', '060', '060']",",",punctuation,10000,star-wars2,41
"['060', '060', '060', ',', ',', ',', ',', '036']",",",punctuation,10000,star-wars2,25
"['060', '060', ',', ',', ',', ',', '036', '036']",",",punctuation,10000,star-wars2,25
"['060', ',', ',', ',', ',', '036', '036', '036']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '036', '036', '036', '036']",",",punctuation,10000,star-wars2,41
"['036', '036', '036', ',', ',', ',', ',', '126']",",",punctuation,10000,star-wars2,25
"['036', '036', ',', ',', ',', ',', '126', '126']",",",punctuation,10000,star-wars2,25
"['036', ',', ',', ',', ',', '126', '126', '126']",",",punctuation,10000,star-wars2,41
"[',', ',', ',', ',', '126', '126', '126', '126']",",",punctuation,10000,star-wars2,41
