ngram,count
"['INPUT', '""{down}{down}energie ?""']",1
"['PRINT', '""{down}aus der zone !!""']",1
"['GOTO', '1010']",1
"['GOTO', '1080']",1
"['FOR', 'x3']",1
"['TO', 'x']",1
"['PRINT', '""{down}sie sind auf eine""']",1
"['PRINT', '""{down}mine gelaufen!""']",1
"['IF', 'x3']",2
"['PRINT', '""{down}sie laufen auf grund.""']",1
"['PRINT', '""{down}quartier gerammt!""']",1
"['PRINT', '""{down}sie sinken.""']",1
"['PRINT', '""{down}sie haben ein schiff""']",1
"['PRINT', '""{down}gerammt! sie sinken.""']",1
"['PRINT', 'z$']",1
"['TO', 'x3']",1
"['TAB(', '13']",4
"['GOTO', '1450']",1
"['GOTO', '1310']",1
"['GOTO', '1490']",2
"['PRINT', '""{purple}{clr}{down}{down}torpedorohre werden""']",1
"['FOR', 'x4']",1
"['IF', 's1']",1
"['GOTO', '1410']",2
"['GOTO', '5']",1
"['GOTO', '10']",9
"['PRINT', '""{clr}{down}{down}kein schiff in sicht.""']",1
"['GOTO', '.9']",1
"['PRINT', 'PRINT']",22
"['CHR$', '""star-wars3""']",1
"['CHR$', 'CHR$']",3
"['POKE', '4096']",2
"['FOR', 'FOR']",28
"['TO', 'TO']",28
"['TO', '6143']",1
"['READ', 'READ']",3
"['READ', 'a']",12
"['NEXT', '4096']",1
"['GOSUB', 'GOSUB']",25
"['GOSUB', '130']",2
"['RETURN', 'RETURN']",13
"['PRINT', '""{clr}{white}einen moment bitte....""']",1
"['DATA', 'DATA']",98
"['DATA', '124']",2
"['DATA', '126']",13
"['NEW', 'NEW']",2
"['PEEK', 'PEEK']",10
"['RND', '500']",1
"['INT', 'INT']",9
"['RETURN', '30']",1
"['TO', '7680']",4
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}fgh{down}{left}{left}{left}ijk""']",1
"['PRINT', 'POKE']",2
"['POKE', '250']",2
"['POKE', 'r']",9
"['STEP', 'STEP']",7
"['STEP', '250']",2
"['DATA', '066']",5
"['DATA', '062']",1
"['DATA', '060']",5
"['DATA', '000']",22
"['DATA', '002']",4
"['DATA', '064']",5
"['DATA', '114']",2
"['GOTO', 'GOTO']",15
"['REM', 'REM']",5
"['IF', 'sh']",1
"['THEN', 'THEN']",15
"['PRINT', '""{down}{rvs_on}       {green}bye bye ...!{home}{black}""']",1
"['GOSUB', '135']",1
"['GOTO', '516']",1
"['THEN', '19']",8
"['NEXT', '222']",1
"['END', 'END']",1
"['TO', '130']",2
"['POKE', 'gb']",1
"['RUN', 'RUN']",1
"['POKE', 'GOSUB']",1
"['GOTO', 'THEN']",9
"['RND', 'RND']",8
"['INT', ',']",7
"['RND', '3']",2
"['DIM', 'DIM']",1
"['POKE', 'kl']",1
"['GOTO', 'POKE']",1
"['POKE', 'GOTO']",1
"['THEN', '52']",2
"['TO', '44']",1
"['STEP', '22']",7
"['DATA', '078']",1
"['DATA', '032']",1
"['DATA', '004']",4
"['DATA', '079']",2
"['DATA', '128']",6
"['POKE', '""{clr}""']",2
"['POKE', '808']",1
"['DATA', '195']",1
"['DATA', '031']",1
"['DATA', '129']",4
"['DATA', '108']",2
"['DATA', '008']",3
"['DATA', '120']",2
"['DATA', '001']",2
"['DATA', '242']",1
"['DATA', '014']",1
"['POKE', 's']",34
"['TO', 'd']",1
"['PRINT', 'NEXT']",2
"['PRINT', '""{home}""']",7
"['NEXT', 'RIGHT$']",1
"['THEN', 'y']",8
"['REM', ' variablen']",1
"['DIM', 'a$']",2
"['TO', 'e']",3
"['NEXT', 'v']",1
"['POKE', '25']",1
"['PRINT', '""{down}{right}{right}{right}{right}{red}thomas elmer""']",1
"['GOSUB', '29000']",1
"['PRINT', '""{clr}{white} zerstoere moeglichst {down}   viele angreifer !""']",1
"['PRINT', '""{down}            a""']",1
"['PRINT', '""{down} oder     , + .""']",1
"['PRINT', '""{down}            z""']",1
"['GOSUB', '30000']",1
"['PRINT', 's$']",1
"['GOSUB', '""j""']",1
"['IF', 'b$']",3
"['PRINT', '""{down}{down}{down}{down}noch ein spiel (j/n)?""']",1
"['GET', 'b$']",2
"['POKE', '6140']",1
"['POKE', '6132']",1
"['PRINT', '""{down}{down}is zum naechsten mal!""']",1
"['FOR', '5']",1
"['GOTO', '17']",2
"['IF', '>=']",1
"['PEEK', 'POKE']",1
"['POKE', 'dd']",1
"['THEN', '<=']",2
"['THEN', 's%']",2
"['GOTO', '18']",3
"['PRINT', 'x']",2
"['TAB(', ')']",4
"['PRINT', '""{home}{white}""']",1
"['PRINT', 'fa$']",1
"['TAB(', 'x%']",1
"['RIGHT$', '""{home}""']",1
"['GOSUB', '50']",3
"['TAB(', 'i']",2
"['TO', '13']",4
"['REM', ' treffer']",1
"['PRINT', '""{clr}{red}""']",1
"['IF', 's%']",1
"['RIGHT$', '""{white}{home}""']",1
"['DATA', '49']",2
"['POKE', '55']",5
"['DATA', '53']",2
"['REM', '***joystick']",1
"['DATA', '42']",3
"['DATA', '43']",2
"['DATA', '40']",3
"['DATA', '41']",2
"['DATA', '46']",3
"['DATA', '47']",2
"['DATA', '44']",2
"['DATA', '45']",2
"['PRINT', '""{down}{rvs_on}sie m{rvs_off},{rvs_on}ssen mit charly 5 mal zu maria laufen.""']",1
"['PRINT', '""{rvs_on}aber vorsicht vor den herabrollenden sternen""']",1
"['PRINT', '""{rvs_on} jeder {rvs_off},{rvs_on}bersprungene   stern   = +20  bonus  ""']",1
"['PRINT', '""{rvs_on}hammer  =+100  bonus  schirm  =+300  bonus""']",1
"['PRINT', '""{rvs_on}schl{rvs_off},{rvs_on}ssel= bedingung""']",1
"['PRINT', '""{rvs_on}scheitern=bonus-300""']",1
"['PRINT', '""{rvs_on} besuch  =versuch*200""']",1
"['PRINT', '""{down}{rvs_on}  joystik einstecken""']",1
"['PRINT', '""{down}{rvs_on}         taste""']",1
"['THEN', '930']",3
"['GOTO', '900']",2
"['PRINT', '""{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{rvs_on}einen moment bitte""']",1
"['PRINT', '""{down}{down}{rvs_on}{right}{right}ich lade das spiel""']",1
"['DATA', '173']",1
"['POKE', '1']",7
"['POKE', '2']",5
"['TO', '68']",1
"['READ', 'j']",1
"['DATA', '145']",1
"['DATA', '133']",1
"['REM', '****************']",8
"['REM', '* blue munster *']",1
"['DATA', '5']",3
"['DATA', '6']",4
"['REM', '* 1230 w i e n *']",1
"['REM', '***sonderzeichen']",1
"['POKE', '51']",3
"['THEN', '500']",3
"['NEXT', 'n']",2
"['READ', 'b']",6
"['DATA', '18']",2
"['DATA', '25']",2
"['PEEK', 'OR']",17
"['USR', '=']",2
"['TAB(', '""{home}""']",6
"['LEN', '=']",1
"['PRINT', '""{home}{down}{down}""']",2
"['TAB(', '""{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['POKE', '649']",1
"['TAB(', '""{clr}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['REM', '***hauptprog']",1
"['THEN', '230']",2
"['THEN', '40']",2
"['PEEK', 'b']",4
"['IF', 'sl']",4
"['PEEK', 'AND']",5
"['IF', ')']",5
"['THEN', '15000']",1
"['POKE', 'bs']",1
"['IF', '11']",1
"['PEEK', 'bs']",1
"['THEN', '20']",13
"['GOTO', '20090']",1
"['IF', 'k2']",4
"['THEN', '22999']",2
"['THEN', '22100']",2
"['GOTO', '21500']",1
"['POKE', 'k1']",1
"['POKE', 'PEEK']",2
"['THEN', 'k1']",1
"['THEN', 'k2']",2
"['POKE', 'k2']",2
"['GOTO', 'k2']",1
"['PEEK', 'h']",1
"['THEN', '43']",2
"['POKE', '-']",14
"['IF', 'bs']",1
"['GOSUB', '26000']",1
"['THEN', '14999']",1
"['POKE', '15']",3
"['POKE', '22']",1
"['FOR', '50']",1
"['TO', '205']",1
"['TO', 'k']",1
"['STEP', 'NEXT']",1
"['THEN', 'hs']",3
"['THEN', '30350']",1
"['PRINT', '""{down}{down}{down}{down}{down}{down}{rvs_on}noch ein spiel? (j/n)""']",1
"['GET', 'c$']",3
"['FOR', 'n']",3
"['IF', 'xu']",1
"['GOSUB', '700']",1
"['PRINT', 'xu']",1
"['TO', '38529']",1
"['TO', '38510']",1
"['POKE', '9']",2
"['STEP', '135']",1
"['THEN', '7805']",1
"['THEN', '7724']",1
"['THEN', 'b']",4
"['DATA', '8']",1
"['NEXT', 'PEEK']",1
"['IF', '4000']",1
"['GOTO', '80']",3
"['GOTO', '800']",2
"['GOTO', '70']",2
"['PEEK', 'a']",1
"['PRINT', '""{down}{down}{down}{rvs_on}{red}bravo{rvs_off}, das war gut.""']",1
"['PRINT', '""{down}{green}zeit:""']",1
"['INT', 'ti']",1
"['PRINT', '""{rvs_on} {rvs_off}""']",1
"['PRINT', '""{left}{down}{down}{down}{down}{rvs_on} {rvs_off}{up}{up}{up}{up}""']",1
"['IF', 'cc']",1
"['THEN', '2200']",1
"['STEP', ':']",3
"['PRINT', '""{down}{down}{down}leider nicht geschafft""']",1
"['PRINT', '""{down}{down}{blue}press a key""']",1
"['RUN', '6']",1
"['PEEK', 'z']",1
"['THEN', '46']",3
"['INT', '""{home}{green}{down}{rvs_on}""']",1
"['THEN', '""000500""']",1
"['FOR', 'STEP']",2
"['STEP', '(']",1
"['PEEK', 'l']",2
"['THEN', '170']",2
"['DATA', '24']",8
"['DATA', '36']",3
"['IF', 'x%']",1
"['GOSUB', 'x']",2
"['ON', ',']",1
"['IF', '-']",1
"['GOSUB', '22']",1
"['NEXT', '150']",2
"['GOTO', '50500']",1
"['PRINT', '""{clr}{rvs_on}           {right}          ""']",1
"['SYS', '828']",1
"['POKE', '8065']",1
"['FOR', 's']",3
"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""']",2
"['PRINT', '""{clr}{down}{right}{right}{right}{right}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    ""']",1
"['PRINT', '""U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I{SHIFT--}    J{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}K   {SHIFT--}""']",1
"['PRINT', '""{SHIFT--} ein scwarm vogoni- {SHIFT--}{SHIFT--} scher ufos greift  {SHIFT--}""']",1
"['PRINT', '""{SHIFT--} eine staffel von 4 {SHIFT--}{SHIFT--} jaegern , ein teil {SHIFT--}""']",1
"['PRINT', '""{SHIFT--} des irdischen ver- {SHIFT--}{SHIFT--} teidigungssystems. {SHIFT--}""']",1
"['PRINT', '""{SHIFT--} um die erde zu ret-{SHIFT--}{SHIFT--} ten muessen sie 1/4{SHIFT--}""']",1
"['PRINT', '""{SHIFT--} aller vogonischen  {SHIFT--}{SHIFT--} schiffe in 1:30    {SHIFT--}""']",1
"['PRINT', '""sie haben ""']",1
"['PRINT', '""{rvs_on}{right}{right}{right}{right}{right}{right}   {right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}     ""']",1
"['PRINT', '""{rvs_on}       NM                   N  M            ""']",1
"['PRINT', '""   N A A  A  {CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}  N A     AA M        ""']",1
"['PRINT', '"" N A  AAAA AA M       N A  AA     AA M      ""']",1
"['THEN', '40310']",1
"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right}          ""']",1
"['GOTO', '40180']",1
"['PRINT', '""{clr}{right}{right}{right}{right}{down}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I""']",1
"['PRINT', '""{SHIFT--}    {CBM-Z}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-X}   {SHIFT--}{SHIFT--}   links:\'j\'        {SHIFT--}""']",1
"['PRINT', '""{SHIFT--}  rechts:\'k\'        {SHIFT--}{SHIFT--}  schuss:\'d\'        {SHIFT--}""']",1
"['NEXT', 's']",2
"['POKE', '8054']",1
"['POKE', 'sc']",5
"['THEN', '20000']",2
"['SYS', '953']",1
"['PRINT', '""{home}{rvs_on}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['POKE', '1023']",1
"['THEN', '50000']",1
"['POKE', 'INT']",1
"['POKE', '1018']",1
"['POKE', '1016']",1
"['PRINT', '""{clr}{white}{rvs_off}{down}{down}{down}{right}{right}{right}{right}bitte warten{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{down}{down}{down}{down}maschinenprogramm{right}{right}{right}{right}{right}{right}wird{right}eingelesen""']",1
"['SYS', '873']",1
"['POKE', '1017']",1
"['DATA', '250']",1
"['DATA', '189']",1
"['DATA', '208']",1
"['NEXT', '.']",1
"['GOSUB', '7']",1
"['TO', 'STEP']",4
"['STEP', '8']",1
"['DATA', '35']",1
"['DATA', '37']",1
"['READ', '7']",1
"['THEN', 'fa']",2
"['PRINT', '""{down}{down}Steuerung mit dem JOY-{down}STICK !""']",1
"['PRINT', '""{clr}Spielanleitung:""']",1
"['PRINT', '""{down}In diesem Spiel mues- {down}sen Sie einen Pinguin {down}ueber gefaehrliche""']",1
"['PRINT', '""{down}Eisberge zu seinem    {down}Jungen steuern. (von  {down}links nch rechts.)']",1
"['PRINT', '""{down}Er darf sich dabei nur{down}auf ebenem Gelaende   {down}bewegen !""']",1
"['PRINT', '""        {rvs_on}PINGI""']",1
"['PRINT', '""{down}{down}(C) by Stefan Reusch']",1
"['POKE', '28']",1
"['GOSUB', '100']",3
"['GOSUB', '10000']",2
"['REM', '""{CBM-+}             {CBM-+}']",1
"['REM', '""{CBM-+}    pingi    {CBM-+}']",1
"['REM', '""{CBM-+}    EEEEE    {CBM-+}']",1
"['REM', '""{CBM-+} bordesholm  {CBM-+}']",1
"['REM', '""{CBM-+}RRRRRRRRRRRRR{CBM-+}']",1
"['REM', '""{CBM-+}ladeprogramm:{CBM-+}']",1
"['CLR', 'GOSUB']",1
"['PRINT', '""{clr}{down}{down}load""']",3
"['PRINT', '""{clr}Sollten Sie ihn aber  {down}auf unebenen Grund    {down}steuern, wird er aus-""']",1
"['DATA', '252']",3
"['DATA', '48']",4
"['PRINT', '""{clr}PUNKTE:""']",1
"['PRINT', '""{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}""']",1
"['PRINT', '""{down}{down}eine Kugel: 20 P.""']",1
"['PRINT', '""{down}{down}am Ziel:    50*Kraft.""']",1
"['PRINT', '""{down}{down}(Die Kraft wird oben  {down}angezeigt)""']",1
"['PRINT', '""{down}{down}Bewegung:""']",1
"['PRINT', '""{down}Joystick links/rechts {down}und ducken.""']",1
"['PRINT', '""{down}Je nach Knueppelstel- {down}ung hoch oder flach.""']",1
"['PRINT', '""{down}{down}ACHTUNG !""']",1
"['IF', 't$']",1
"['PEEK', '37151']",1
"['PRINT', '""{down}{down} - Taste oder FIRE -""']",1
"['PRINT', '""{up}""']",3
"['RND', '*']",5
"['POKE', 'ak']",1
"['SPC(', '""{up}##$""']",1
"['LEFT$', '""   %""']",1
"['LEFT$', '""    \'""']",1
"['LEFT$', 'PRINT']",6
"['LEFT$', '""{up}{green}""']",2
"['GOSUB', 'h']",1
"['ON', ':']",4
"['READ', 'x1']",1
"['IF', 'x1']",2
"['GOTO', '580']",1
"['PRINT', '""{rvs_on}{purple}{down}dennoch erreichten sie""']",1
"['FOR', 'o']",3
"['TO', 'x2']",1
"['GOSUB', '4020']",1
"['POKE', '50']",3
"['FOR', '+']",1
"['THEN', '570']",1
"['TO', '1500']",1
"['PRINT', '""{home}{green}{down}{down}{down}{down}""']",1
"['SPC(', ')']",6
"['PRINT', 'SPC(']",3
"['PRINT', '""{up}{green}""']",1
"['IF', 'k1']",3
"['THEN', 'f']",3
"['POKE', 'k']",2
"['THEN', '.']",2
"['REM', ' -------------']",2
"['REM', ' *  pingi 2  *']",1
"['LEFT$', '""{yellow}{up}""']",1
"['GOSUB', ',']",1
"['STEP', 'i']",1
"['PEEK', '500']",1
"['PRINT', 'i']",1
"['STR$', '2']",1
"['PRINT', '""-./{rvs_on}""']",1
"['TAB(', '22']",2
"['RIGHT$', 'ti$']",1
"['THEN', '1090']",1
"['GOTO', '60']",3
"['REM', ' ** anzeigetafel **']",1
"['PRINT', '""{home}01 {rvs_on}""']",1
"['GOSUB', '880']",1
"['THEN', '""a""']",1
"['PRINT', '""  {rvs_on}you lost the game{down}{down}{down}""']",1
"['PRINT', '"" {rvs_on}time :""']",1
"['THEN', '""z""']",1
"['PRINT', '""{black}{clr}{down}{rvs_on}     rasenmaeher""']",1
"['PRINT', '""{rvs_on}     {CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}{CBM-Y}""']",1
"['PRINT', '""{rvs_on}{down}{down}{down}   enter level(1-9)""']",1
"['IF', 'c$']",7
"['REM', '***rasenmaeher***']",1
"['REM', '*by axel heisler*']",1
"['REM', '*****************']",3
"['POKE', '650']",2
"['POKE', '7723']",1
"['TO', '484']",2
"['POKE', '38422']",16
"['POKE', '7702']",13
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}\'\'\'\'""']",1
"['FOR', 'r']",3
"['TO', 'f']",1
"['POKE', '38432']",2
"['POKE', '7712']",1
"['NEXT', 'r']",2
"['PRINT', '""{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{rvs_on}{CBM-B}{CBM-B}{CBM-B}{CBM-B}""']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}\'\'\'\'{rvs_on}{CBM-B}""']",1
"['VAL', 'c$']",1
"['POKE', '7724']",1
"['POKE', '38884']",2
"['POKE', '38467']",1
"['POKE', '7747']",1
"['CHR$', '""zerbrochene2""']",1
"['TO', '111']",1
"['READ', 'GOSUB']",1
"['TO', '198']",1
"['REM', '***************']",1
"['GOTO', '1120']",1
"['PRINT', '""{down}   {purple}b{yellow}mmmmm{rvs_on}schluessel""']",1
"['TO', '38']",5
"['PRINT', '""{down}   {white}c{yellow}mmmmm{rvs_on}tuer""']",1
"['PRINT', '""{down}{down}{down}{down}   {rvs_on}{white}f1 = joystick""']",1
"['PRINT', '""{down}   {rvs_on}{cyan}f3 = tastatur""']",1
"['THEN', '1210']",1
"['PRINT', '""@{white}                    {black}@@{white} {black}@@@@@@@@@@@@@@@@@@{white} {black}@""']",1
"['PRINT', '""@{white}                    {black}@@@@@@@@@@@@@@@@@@@@@@@{white}""']",1
"['POKE', '4556']",2
"['PRINT', '""{clr}{black}@@@@@@@@@@{white}c{black}@@@@@@@@@@@""']",1
"['PRINT', '""@ @@@@@@@@@@@@@@@@@@ @""']",1
"['PRINT', 't']",2
"['THEN', 'd']",3
"['THEN', 'v']",2
"['GOTO', '870']",2
"['POKE', '4428']",1
"['THEN', '5']",14
"['IF', 'lx']",1
"['IF', 'l1']",1
"['PEEK', '5']",1
"['PEEK', '-']",1
"['GOTO', '990']",1
"['TO', '120']",4
"['PRINT', '""{down}{down}{rvs_on}score:""']",1
"['GOSUB', '1470']",1
"['PRINT', '""{clr}{white}""']",3
"['PRINT', '""{home}         {down}{down}gh{down}{left}{left}ij""']",1
"['PRINT', '""         {red}kl""']",1
"['PRINT', '""{down}{down}{down}{rvs_on}{green}du hast alle teile des{down}schwerts gefunden !!!""']",1
"['TO', '52']",1
"['TO', '1000']",6
"['FOR', 'f']",3
"['DATA', '232']",1
"['GOTO', '1690']",5
"['DATA', '228']",1
"['POKE', '4600']",1
"['GOSUB', '680']",1
"['FOR', '2']",3
"['TO', 'o']",1
"['FOR', 't2']",1
"['POKE', '4557']",2
"['POKE', '4578']",3
"['POKE', '37888']",2
"['FOR', 'e1']",1
"['PRINT', '""{cyan}e{yellow}aaaaaaaaaaaaaaaaaaaa{cyan}eeeeeeeeeeeeeeeeeeeeeee""']",1
"['GOSUB', '980']",1
"['POKE', 'z']",5
"['THEN', 'lx']",1
"['POKE', 'bi']",5
"['GOTO', '140']",2
"['GOTO', '(']",1
"['IF', 'c3']",1
"['IF', 'j1']",4
"['IF', 'j2']",2
"['POKE', 'c2']",2
"['IF', 'j0']",3
"['GOSUB', '1030']",1
"['DIM', 's']",1
"['IF', 'b1']",2
"['GOSUB', '570']",1
"['GOSUB', '540']",1
"['IF', 'j3']",2
"['THEN', 'c2']",1
"['INT', '1']",2
"['TO', 'e1']",1
"['PEEK', 'c2']",1
"['IF', 'e1']",1
"['POKE', '36866']",5
"['POKE', '36864']",2
"['PRINT', '""{cyan}@{yellow}aaaaaaaaaaaaaaaaaaaa{cyan}@@{yellow}a{cyan}@@@@@@@@@@@@@@@@@@{yellow}a{cyan}@{yellow}""']",1
"['PRINT', '""{rvs_on}{green}score =""']",1
"['PRINT', '""{down}{down}{down}{down}{yellow}{rvs_off}@{rvs_on}space{rvs_off}@@@@@@@@@@@@@@@@{home}""']",1
"['THEN', 'j1']",1
"['ON', 'i5']",1
"['GOSUB', '1160']",1
"['IF', 'i5']",2
"['POKE', '36867']",1
"['STEP', 'FOR']",1
"['GOTO', 'IF']",1
"['THEN', '""h""']",1
"['THEN', '""u""']",1
"['PEEK', '""n""']",1
"['POKE', '7448']",1
"['TO', '7702']",2
"['TO', '8142']",2
"['POKE', '38']",1
"['VAL', '*']",1
"['THEN', '38']",3
"['THEN', 'sc']",6
"['GOTO', 'rt']",1
"['THEN', 'bo']",1
"['NEXT', 'POKE']",6
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}{CBM-G}      {CBM-M}""']",1
"['NEXT', 'GOSUB']",1
"['GOSUB', '250']",1
"['PRINT', '""{rvs_on}     {rvs_off}{SHIFT-POUND}{CBM-*}{rvs_on}     ""']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""']",2
"['GOSUB', '150']",1
"['PRINT', '""{purple}{right}{rvs_on}          ""']",1
"['GOTO', '710']",1
"['PRINT', '""{clr}{red}{up}  p l a n e t o i d   ""']",1
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}""']",3
"['IF', 'zu']",6
"['TAB(', '18']",2
"['TAB(', '16']",6
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",2
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}{down}{down}""']",2
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",7
"['TAB(', '1']",3
"['FOR', 'm']",4
"['TO', '180']",1
"['GOTO', '522']",1
"['TO', '160']",4
"['GOSUB', '501']",1
"['GOTO', '506']",1
"['STEP', '4']",1
"['TO', '254']",4
"['STEP', 'w']",1
"['PRINT', '""{home}{down}{down}{down}{down}""']",7
"['TAB(', '19']",5
"['PRINT', '""{home}{down}{down}{down}{down}{down}""']",1
"['PRINT', '0']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['RETURN', '5']",1
"['PRINT', '""{rvs_on}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}""']",1
"['PRINT', '""{rvs_on}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}""']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}""']",1
"['PRINT', '""{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}""']",1
"['PRINT', '""{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}""']",1
"['PRINT', '""{rvs_on}{CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  ""']",1
"['PRINT', '""{purple}{home}{down}{down}{down}{down}""']",1
"['TAB(', '14']",6
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['THEN', '.13']",1
"['THEN', 'g']",6
"['GOTO', '2']",1
"['GOTO', '730']",1
"['TAB(', '""{home}{cyan}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['THEN', '"",""']",1
"['GOSUB', 'ap']",1
"['TAB(', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",1
"['PRINT', '""{down}{down}lO""']",2
"['PRINT', '""{down}taste druecken""']",1
"['PRINT', '""innerhalb kuerzester  zeit {rvs_on}10{rvs_off} braende zu""']",1
"['PRINT', '""zu loeschen.""']",1
"['PRINT', '""{red} {rvs_on}   {rvs_off} {rvs_on}   {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {rvs_on}   {rvs_off} {rvs_on}   {rvs_off}""']",1
"['PRINT', '""  {rvs_on}  {rvs_off} {rvs_on}  {rvs_off} {rvs_on}   {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off}""']",1
"['PRINT', '""f-5 = spielerklaerung""']",1
"['DATA', '68']",1
"['DATA', '80']",1
"['DATA', '165']",6
"['DATA', '14']",3
"['GOTO', '36876']",1
"['THEN', '26']",1
"['NEXT', 'k']",8
"['READ', 'z']",1
"['READ', 'e']",1
"['READ', 'f']",1
"['PRINT', '""{rvs_on}{black}zeit:{rvs_off}""']",1
"['PRINT', '""   {green}hhhh""']",1
"['PRINT', '""   {black}ffff{green}bbhhb    hhhhh""']",1
"['PRINT', '""{green}h{red}tu    {green}b{black}kiil{blue}eee{green}b{black}kimil""']",1
"['PRINT', '""{black}fwwil{green}bhh{black}j{green}b{blue}d{black}riil j{green}h{black}j{red}e{black}j""']",1
"['IF', 'sp']",1
"['POKE', 'fw']",3
"['POKE', 'ff']",4
"['IF', 'st']",3
"['GET', '=']",1
"['GOSUB', '26']",2
"['GOSUB', 'ff']",1
"['THEN', '""{up}""']",2
"['GOSUB', '27']",4
"['GOTO', '31']",2
"['REM', '* ein spiel von *']",1
"['REM', '* e.+ m.bormann *']",1
"['REM', '* wohldenbergstr*']",1
"['REM', '*    +  19      *']",1
"['REM', '* 3201 holle 7  *']",1
"['POKE', '=']",5
"['GOTO', '+']",1
"['GOSUB', 'IF']",1
"['THEN', '235']",1
"['THEN', '270']",2
