ngram,count
"['(', 'za%', 're']",1
"['za%', 're', 'IF']",1
"['(', 'sw%', '+']",2
"['(', 'ei%', '(']",1
"['(', 'dm', '=']",4
"['(', 'dm', '-']",1
"['<>', 'y$', 'IF']",1
"[':', 'y$', 'GET']",1
"['=', 'ko', 'IF']",1
"['=', 'gz%', 'IF']",1
"['(', 'dm', ':']",5
"['i', 'i', 'dm']",1
"['i', 'dm', 'IF']",1
"['(', 'dm', '(']",1
"['(', 'dm', 'IF']",3
"['=', 'u', 'FOR']",4
"[':', 'pe%', '=']",1
"['(', 'bb%', ':']",1
"['0', 're', 'aa%']",1
"['re', 'aa%', ':']",1
"['(', 'un%', ':']",1
"[')', 're', '=']",1
"['(', 'sw%', ';']",1
"['re', 'ei%', ';']",1
"['(', 'bb%', ';']",1
"[':', 're', '(']",1
"['(', 'aa%', ';']",1
"['(', 'pe$', '""{up}{up}{rvs_on}{black}{right}{right}{right}""']",1
"['(', 're', ')']",1
"['(', 'za%', 'OR']",1
"['(', 'za%', 'IF']",2
"[',', 'ls', '50']",1
"[':', 'i', ':']",2
"['=', 'h', 'FOR']",4
"['0', 'ls', 'POKE']",1
"[',', 'ls', 'POKE']",1
"[':', 'pe%', 'TO']",7
"['1', 'i', 'FOR']",1
"['(', 'bb%', '*']",1
"['(', 'ei%', '+']",1
"[':', 'h', 'TO']",1
"[')', 'pe%', '1']",1
"['=', 'fa%', ':']",2
"['/', 'gz%', '(']",1
"['(', 'ro%', '(']",1
"['(', 'sw%', ':']",2
"['FOR', 'l', 'THEN']",1
"['=', 'rf%', 'IF']",1
"[':', 'rf%', 'READ']",1
"['(', 'ro%', ':']",1
"['=', 'bb%', 'THEN']",1
"['<=', 'gz%', 'IF']",1
"['(', 'aa%', '*']",1
"['*', 'aa%', '+']",1
"['=', 'i', ')']",1
"['(', 'i', 'FOR']",1
"['=', 'un%', ':']",1
"['=', 'ge%', ':']",1
"['=', 'un%', 'THEN']",1
"['TO', 'pe%', 'un%']",1
"['pe%', 'un%', '*']",1
"['*', 'un%', '+']",1
"['(', 'ge%', '*']",1
"['*', 'ge%', '+']",1
"['*', 'el', 'END']",1
"['END', 'w', '.']",1
"['>', 'pe%', 'AND']",1
"['<', 'pe%', 'IF']",1
"[':', 'pe%', 'GET']",1
"['=', 'ko', ':']",1
"['*', 'thomaskessler', '*']",1
"['*', 'by', '1983']",1
"['*', 'te', 'LET']",1
"['LET', 'rou', '*']",1
"['=', 're', 'FOR']",1
"['9', 'pe$', 'INPUT']",1
"['""{left}.Spieler""', 'i', 'PRINT']",1
"['(', 'i', '=']",1
"['(', 'pe$', '(']",2
"['(', 'pe$', 'LEFT$']",1
"[',', 'y', ':']",7
"[':', 'o', '(']",2
"[':', 't', 'READ']",1
"[',', 'v', ':']",3
"['IF', 'o', '(']",1
"['READ', 't', ':']",1
"['=', 'ze', 'IF']",4
"['(', 'r', ':']",17
"['OR', 'x', '=']",2
"['POKE', 'b', ',']",12
"[',', 'r', '5']",1
"['(', 'ab$', ',']",2
"[',', 'z', ',']",3
"[',', 'r', '(']",1
"['NEXT', 'u', ':']",1
"['POKE', 'j', ',']",2
"['FOR', 'w', '=']",5
"['NEXT', 'w', ',']",4
"[',', 'x', ',']",1
"['ON', 'u', 'GOSUB']",1
"['=', 'm', ':']",7
"['(', 'r', '2']",1
"[':', 't', '(']",11
"['(', 't', ':']",33
"[':', 'r', '(']",1
"[':', 't', '207']",1
"[')', 'z', ',']",1
"['(', 't', ',']",3
"['POKE', 'c', 'READ']",1
"['FOR', 'u', '=']",3
"['FOR', 'z', '=']",4
"[',', 'zt', ',']",1
"[',', 'ta$', '(']",1
"['=', 'zt', 'THEN']",1
"['2', 'a', 'IF']",1
"['+', 'ab', '=']",1
"['=', 'ab', ':']",2
"['0', 'ze', 'THEN']",1
"['+', 'zt', '=']",1
"[')', 'ab', ',']",1
"[',', 'ab$', '(']",1
"['=', 'y', 'FOR']",8
"[':', 'y', 'NEXT']",6
"[',', 'l', 'POKE']",9
"['TO', 'y', 'FOR']",1
"['r$', 'r', 'THEN']",1
"['>', 'r', 'OR']",1
"['<', 'r', 'IF']",1
"[')', 'r$', '(']",1
"['(', 't', '4']",1
"[',', 't', 't']",3
"['t', 't', '(']",2
"['(', 'g', ':']",4
"['(', 't', '0']",1
"['GOSUB', 'ef', 'ON']",1
"[')', 'hg', '(']",1
"['(', 'g', ',']",1
"['+', 'ze', '=']",1
"['=', 't2', ':']",2
"[',', 't1', 'POKE']",1
"[':', 't2', ')']",1
"[')', 'ze', '<>']",1
"['(', 't', 'IF']",1
"[')', 'ze', 'hg']",1
"['ze', 'hg', '(']",1
"['=', 'dr', 'THEN']",1
"['=', 'hg', 'dr']",1
"['hg', 'dr', '+']",1
"[':', 'tr', 'READ']",1
"['=', 'hg', 'ze']",1
"['hg', 'ze', ':']",1
"['=', 'hg', 'IF']",1
"['FOR', 't', '=']",88
"['READ', 'q', ':']",1
"[',', 'j', ':']",3
"['FOR', 'l', '=']",17
"[':', 'e', '=']",12
"[':', 'os', '=']",1
"['1', 'ok', '=']",1
"['=', 'am', 'AND']",1
"[':', 'am', '=']",4
"['=', 'no', ':']",1
"['(', 'w', ')']",3
"['POKE', 'pp', ',']",2
"['=', 'e', 'THEN']",2
"[',', 'p', ':']",3
"['(', 'np', ')']",2
"['=', 'br', 'THEN']",1
"['=', 'np', '+']",1
"['+', 'd', ':']",1
"['POKE', 'np', ',']",2
"['AND', 'am', '=']",1
"['=', 'ok', 'THEN']",1
"[':', 'e', 'w']",1
"['=', 'ok', ':']",2
"[':', 'pp', '=']",1
"['POKE', 'pp', 'bp']",1
"['pp', 'bp', '22']",1
"['POKE', 'bp', '+']",1
"['+', 'c', ',']",34
"['POKE', 'bp', ',']",4
"[':', 'g', 'f']",1
"['g', 'f', ',']",1
"['IF', 'sc', '>']",6
"['POKE', 'hi', 'hi']",1
"['hi', 'hi', '=']",1
"['POKE', 'f', ',']",7
"['(', 'pp', '+']",1
"['=', 'n', 'THEN']",3
"['THEN', 'bp', '=']",1
"['(', 'bp', '+']",1
"[':', 'bp', '=']",1
"['=', 'bp', '+']",1
"['IF', 'bp', '>']",1
"[':', 'g', ',']",1
"['POKE', 'g', '-']",3
"[',', 'v', 'POKE']",4
"[',', 'zz', ':']",1
"['NEXT', 'j', ':']",2
"['POKE', 'h', ',']",2
"['POKE', 'f', ':']",2
"[':', 'vv', ',']",1
"[':', 'g', '=']",8
"[':', 'vv', '=']",1
"['POKE', 'v', ')']",1
"['THEN', 'x', '=']",14
"['21', 'd', '-']",1
"[',', 'n', ':']",1
"['POKE', 'np', '+']",1
"['+', 'i', ':']",2
"[':', 'ok', '=']",1
"['*', 'i', ',']",1
"['-', 'i', ':']",1
"['POKE', 'u', ',']",2
"['657', 'w', '128']",1
"['=', 'de', '=']",1
"[':', 'le', '=']",2
"[':', 'b', '=']",11
"[':', 'inc', '10']",1
"[':', 'f', ',']",1
"['NEXT', 'y', ':']",3
"['IF', 'le', '=']",2
"['THEN', 'a$', '4']",1
"['41', 'i', ':']",1
"['THEN', 'le', '=']",5
"['39', 'inc', '=']",1
"[':', 'le', 'AND']",1
"[';', 'sc', ';']",4
"['75', 'sc', '>']",1
"['AND', 'le', '=']",1
"[';', 'sc', ':']",1
"[',', 's', '(']",2
"[',', 'a%', 'DIM']",1
"[':', 'a%', '(']",4
"[',', 'j', '1']",1
"[',', 'z$', '(']",1
"['+', 's1', 'TO']",3
"['-', 's1', '=']",2
"['>', 'x', 'OR']",2
"['<', 'y', 'OR']",3
"[':', 'f', '""{down}treibstoff:""']",1
"['READ', 'a%', '(']",1
"[',', 'j', ')']",3
"['FOR', 'j', ':']",1
"['*', 'i', '+']",2
"['(', 'r', 'FN']",5
"['-', 'p', '=']",6
"[')', 'y', '(']",1
"['(', 's', '=']",2
"['GOTO', 'q', 'IF']",1
"[',', 'y', 'NEXT']",4
"['-', 'q', '=']",4
"[')', 'y', ',']",7
"[',', 'x', '(']",7
"['(', 'a%', 'IF']",2
"['+', 'y', '(']",3
"['(', 's2', '(']",1
"[')', 'x', '-']",1
"['-', 's1', '(']",2
"['>', 'q', 'IF']",3
"['FN', 'r', '(']",8
"['READ', 'z$', '(']",1
"['IF', 'n', '=']",5
"['=', 'n', '+']",2
"[':', 's', '(']",1
"['READ', 'c%', '(']",1
"['d2', 'p', ':']",1
"[':', 'd', '100']",1
"['IF', 's', '(']",6
"['(', 'd', '<=']",1
"['(', 'a$', '<']",1
"['OR', 'a$', '>']",1
"['IF', 'a%', '(']",3
"['(', 's3', ',']",1
"[',', 's4', ')']",1
"[':', 's4', '=']",4
"[':', 'x2', '=']",3
"['READ', 'd8', ',']",1
"['(', 'x1', ',']",5
"[',', 'x2', ')']",4
"['IF', 'a%', 'x1']",1
"[',', 'x2', '=']",1
"['(', 'c%', '=']",3
"['=', 'y1', ':']",1
"['(', 's', '(']",2
"['>', 'd', '(']",1
"['>', 'a', 'IF']",2
"[':', 'x2', '-']",1
"['=', 'xyz', 'FOR']",2
"['=', 'x19', 'FOR']",1
"['=', 'd2', ':']",2
"['=', 's4', ':']",8
"['>', 'm2', '+']",1
"['+', 'y', 'OR']",3
"['<>', 's', 'IF']",2
"['-', 's', '=']",1
"['(', 's', '*']",1
"[':', 'xxx', 'FOR']",1
"[':', 'xyz', ',']",1
"[',', 'xxx', 'NEXT']",1
"['FOR', 'xx', '=']",1
"[':', 'd8', '=']",1
"['=', 'uu', 'FOR']",1
"['=', 'uy', 'FOR']",1
"[')', 'x0', '*']",1
"['*', 'v', '-']",1
"['-', 'y', ',']",1
"[',', 'x0', '*']",1
"[',', 'w', '+']",1
"['(', 'a%', 'ON']",2
"['>', 'v', '+']",2
"['+', 'y', 'AND']",1
"['<', 'w', '+']",2
"['+', 'x', 'AND']",1
"['>', 'w', 'AND']",1
"['=', 'x0', 'FOR']",1
"['<>', 'b$', 'IF']",1
"['(', 's', 'OR']",2
"['(', 's', 'IF']",2
"['(', 'd', 's']",1
"['d', 's', 'OR']",1
"['<', 'm2', '+']",1
"['>', 'm1', '+']",2
"['+', 'x', 'OR']",3
"['<', 'm1', 'OR']",1
"['+', 'y', 'm2']",1
"[')', 'm2', '+']",1
"['+', 'y', ',']",6
"[',', 'm1', '+']",1
"['=', 'm2', ':']",2
"[',', 'x0', '(']",3
"['=', 'm1', ':']",2
"['(', 'x0', '1']",1
"['<', 'm1', '+']",1
"['+', 'x', 'IF']",2
"['(', 'a%', ':']",2
"['=', 'w', ':']",5
"[':', 'x0', 'v']",1
"['x0', 'v', 'c%']",1
"[')', 'v', '+']",1
"[',', 'w', 'x']",1
"['=', 'y', 'v']",1
"['+', 's3', ':']",1
"['<', 'v', '+']",1
"['IF', 'd', '>=']",1
"['AND', 'd', '<']",1
"['IF', 'm', '<>']",1
"[',', 'y', '+']",4
"['+', 'y1', ')']",4
"['=', 'p', '-']",5
"['+', 'x1', '*']",4
"['*', 'f2', '+']",2
"['=', 's2', '+']",1
"['+', 'y1', '*']",6
"[':', 'd5', '=']",1
"[':', 'd6', '=']",1
"['=', 's1', '+']",1
"['""{down}sie haben noch""', 'f', ':']",1
"['IF', 'f1', '>']",1
"['AND', 's2', '+']",2
"['*', 'f2', '>']",2
"['*', 'f2', '*']",1
"['*', 'x1', '+']",1
"['s1', 'x1', '*']",1
"['AND', 's1', '+']",1
"['+', 'x1', '>']",2
"['AND', 'x', '+']",2
"['+', 'x1', '<']",2
"['AND', 'y', '+']",2
"['+', 'y1', '>']",2
"['>', 'x', '0']",1
"[',', 'xyz', ':']",1
"['FOR', 'xyz', '=']",1
"['IF', 'd', '<']",1
"['IF', 't', 'GOTO']",1
"['FOR', 'x2', '=']",1
"['+', 'x1', ',']",3
"['1', 's', '-']",1
"[':', 's', 's']",1
"['x', 'x', '+']",1
"['+', 'x1', ':']",3
"['=', 'y', '=']",1
"['IF', 'd', '(']",1
"['GOTO', 'd', '-']",1
"['-', 'd1', ')']",1
"['=', 'd1', ':']",1
"[':', 'gt', 'd2']",1
"['1', 'e5', ':']",1
"['""{down}""', 's1', '"",""']",1
"['"",""', 's2', '"".""']",1
"['(', 's2', '-']",1
"['-', 's4', ')']",1
"['AND', 's3', '-']",1
"['(', 'x', ',']",11
"[',', 'y', ')']",11
"['=', 'd3', '-']",1
"['(', 'a%', '(']",4
"['IF', 'x', '<']",2
"['OR', 'x', '>']",2
"['=', 'd6', '-']",1
"['=', 'd4', '-']",1
"['IF', 'd1', '>=']",1
"['IF', 'c', '>=']",2
"['TO', 'd5', ':']",1
"['IF', 'd4', '=']",1
"['IF', 'd5', '=']",1
"['""{down}sie haben""', 'd5', '""minen""']",1
"['PRINT', 'd3', '""feind-""']",1
"['IF', 'x', '<>']",1
"[':', 'q1', '=']",3
"['NEXT', 'y3', ',']",1
"[',', 'x3', ',']",1
"['IF', 'q1', '=']",4
"[':', 'c1', '-']",2
"['-', 'f', '=']",1
"['-', 'p', '>']",1
"['>', 'c1', 'IF']",2
"[':', 'p', '""{down}energie""']",1
"[':', 'f', '""{down}treibstoff""']",1
"['AND', 'a%', '(']",1
"['AND', 'y', '<>']",1
"['<', 'a%', '(']",1
"['+', 'f', '=']",2
"['=', 'f', ':']",6
"['ON', 'a%', '(']",1
"['=', 'y', '+']",9
"[',', 'x1', '980']",1
"['950', 'y', '+']",1
"['IF', 'a', '<=']",1
"['OR', 'a', 'p']",1
"['(', 'a', '/']",4
"['*', 'd1', '+']",1
"['FOR', 'x3', '=']",1
"['OR', 'y3', '>']",1
"['=', 'y', '-']",5
"['TO', 'y', '+']",1
"['IF', 'x3', '<']",1
"['OR', 'x3', '20']",1
"[':', 's1', '=']",1
"[':', 'a%', 's1']",1
"['IF', 'd', '>']",1
"['s', 's', '-']",1
"['IF', 's', '=']",7
"['PRINT', 'z$', '(']",1
"[':', 'x1', '=']",3
"['=', 'c%', '(']",1
"[':', 'y1', '=']",1
"[':', 'b', '(']",5
"['>', 'y', 'OR']",1
"['-', 'd4', '=']",1
"['=', 'd4', ':']",1
"['+', 's2', 'TO']",2
"['-', 's2', '=']",1
"['TO', 'x3', ':']",1
"[')', 'b', '(']",6
"['(', 'x4', ')']",1
"[':', 'x4', 'NEXT']",1
"['IF', 'x3', '=']",1
"['"" ""', 'x', ';']",1
"['OR', 's1', '+']",1
"['*', 'x4', '>']",2
"['OR', 's2', '+']",1
"['*', 'x4', '<']",1
"['<', 'x4', 'x1']",1
"['FOR', 'x4', '=']",1
"['IF', 's1', '+']",1
"['=', 'x3', '+']",1
"['(', 'x3', ')']",2
"['*', 'y1', '+']",1
"['(', 's1', '+']",1
"['*', 'x4', 'IF']",1
"['-', 'd6', '=']",1
"['=', 'd6', ':']",2
"['""maenner""', 'd7', '""nach.""']",1
"[':', 'q1', 'TO']",1
"['=', 'd7', ':']",1
"['""maenner sind ver-""', 'd6', '""{down}""']",1
"['-', 'c', '=']",2
"['+', 'q1', '*']",1
"['-', 'p', 'FN']",1
"['<>', 'd3', 'IF']",1
"[')', 'y', '6']",1
"[':', 'q1', 'INPUT']",1
"['""schiffe""', 'd3', '""{clr}{down}es sind""']",1
"['+', 'd6', '=']",1
"['=', 's', 'IF']",4
"['AND', 'q1', 'd3']",1
"['/', 'q1', 'd3']",1
"['q1', 'd3', '+']",1
"[':', 'a', 'a']",2
"['a', 'a', ',']",1
"[',', 'i', 'i']",2
"['i', 'i', 'POKE']",1
"['FOR', 'i', 'i']",2
"['i', 'i', '=']",2
"['+', 'i', 'i']",1
"['i', 'i', ',']",1
"['t', 't', '-']",1
"['p', 'p', 'POKE']",23
"['=', 'k', 'k']",1
"['k', 'k', ':']",2
"[':', 't', 't']",6
"['t', 't', 'NEXT']",2
"[',', 'k', 'k']",1
"['k', 'k', 'POKE']",1
"['POKE', 'y', 'FOR']",1
"[':', 'tt', 'tt']",2
"['tt', 'tt', 'NEXT']",1
"['POKE', 'y', 'y']",2
"['=', 't', 't']",2
"['t', 't', 'FOR']",2
"[':', 'y', 'y']",5
"['y', 'y', 'NEXT']",3
"[':', 'sh', 'sh']",1
"['sh', 'sh', ';']",1
"['-', 'p', 'p']",20
"['POKE', 'p', 'p']",3
"[':', 'sh', '1']",1
"['POKE', 'r', ':']",1
"['*', 'r', 'r']",1
"['r', 'r', '(']",1
"[':', 'r', ',']",3
"['t', 't', ',']",2
"[',', 'r', 'r']",1
"['r', 'r', ',']",1
"[',', 'y', 'y']",1
"['y', 'y', '+']",1
"['=', 'r', 'FOR']",2
"['1', 'r', 'y']",1
"['r', 'y', 'y']",1
"['y', 'y', '=']",2
"['-', 'p', 'POKE']",49
"[':', 'r', 'r']",2
"['r', 'r', 'NEXT']",1
"['=', 'y', 'y']",2
"['y', 'y', 'FOR']",2
"['sc', 'sc', ',']",1
"['-', 'sh', 'sh']",1
"['sh', 'sh', '=']",1
"['=', 'sh', 'sh']",1
"['IF', 'sh', 'sh']",1
"['=', 'hj', 'hj']",1
"['hj', 'hj', 'FOR']",1
"['hj', 'hj', ':']",1
"[',', 'p', 'p']",3
"['t', 't', 'POKE']",7
"['-', 'sc', 'sc']",1
"['sc', 'sc', '=']",1
"['=', 'sc', 'sc']",2
"['sc', 'sc', ':']",1
"['+', 't', 't']",5
"['sc', 'sc', 'THEN']",1
"['=', 'tre', 'tre']",4
"['tre', 'tre', 'IF']",3
"['+', 'sc', 'sc']",1
"['sc', 'sc', '+']",1
"['=', 'gv', 'gv']",1
"['gv', 'gv', 'FOR']",1
"['POKE', 'p', '2']",1
"[':', 'gv', 'gv']",1
"['gv', 'gv', ',']",1
"['-', 'p', ':']",3
"[',', 'f', ':']",2
"['bb', 'bb', 'NEXT']",1
"[':', 'sd', 'sd']",1
"['sd', 'sd', 'NEXT']",1
"['t', 't', 'READ']",1
"['=', 'bb', 'bb']",1
"['bb', 'bb', 'FOR']",1
"['POKE', 'p', '40']",1
"['=', 'sd', 'sd']",1
"['sd', 'sd', 'FOR']",1
"['=', 'gb', 'gb']",1
"['gb', 'gb', 'FOR']",1
"['-', 'p', '254']",1
"[':', 'p', 'gb']",1
"['p', 'gb', ',']",1
"['POKE', 'gb', ',']",1
"['=', 'nk', 'nk']",1
"['nk', 'nk', 'FOR']",1
"['m', 'm', 'POKE']",4
"[')', 'l', 'l']",1
"['l', 'l', '+']",9
"[',', 'f', 'f']",4
"['f', 'f', '+']",4
"['+', 'l', 'l']",7
"[':', 'i2', 'i2']",1
"['i2', 'i2', ',']",1
"['a$', 'a$', ',']",1
"[':', 'x2', 'x2']",1
"['x2', 'x2', ',']",1
"['-', 'l', 'l']",2
"['+', 'm', 'l']",1
"['m', 'l', 'l']",1
"['l', 'l', '-']",1
"['a$', 'a$', 'DIM']",1
"['a$', 'a$', '(']",1
"[',', 'l', 'l']",3
"['a$', 'a$', '""    {white}b{red} l   l     ""']",1
"['-', 'kl', 'kl']",1
"['kl', 'kl', '=']",1
"['=', 'kl', 'kl']",2
"['kl', 'kl', '+']",1
"[')', 'p', 'GOTO']",1
"['m', 'm', ':']",2
"['+', 'm', ':']",1
"['<', 'l', 'l']",1
"['l', 'l', 'IF']",2
"['l', 'l', '=']",3
"['=', 'l', 'l']",3
"['l', 'l', 'THEN']",3
"['THEN', 'l', 'l']",1
"['=', 'pe', 'pe']",3
"['pe', 'pe', 'IF']",3
"['=', 'pe', '+']",1
"['m', 'm', 'TO']",1
"['m', 'm', '18']",1
"['-', 't', 't']",1
"[':', 'o', 'o']",1
"['o', 'o', ',']",1
"['>', 'l', 'l']",1
"['kl', 'kl', 't']",1
"['=', 'c', 'c']",1
"['=', 'i2', 'i2']",1
"['i2', 'i2', ':']",1
"['=', 'i1', 'i1']",1
"['i1', 'i1', ':']",1
"['=', 'm', 'm']",1
"['m', 'm', '17']",1
"['=', 'j', 'j']",1
"['=', 'x2', 'x2']",1
"['x2', 'x2', ':']",1
"['=', 'x1', '=']",1
"['=', 'p', 'p']",1
"['p', 'p', ':']",1
"['=', 'f', 'f']",1
"['f', 'f', ':']",1
"['t', 't', '=']",1
"['=', 'l', '20000']",1
"['20000', 'l', ':']",1
"['o', 'o', ':']",1
"['+', 's', 's']",2
"['s', 's', '=']",2
"['=', 's', 's']",1
"['s', 's', ':']",1
"['50', 'q1', '=']",1
"['POKE', 's', ',']",13
"[',', 'h', ':']",6
"['TO', 'd', '*']",1
"[':', 'q1', '0']",1
"['=', 'q1', 'THEN']",1
"['=', 'q1', '+']",2
"['FOR', 'i', '5']",1
"['POKE', 'v', ',']",5
"['(', 'x$', ',']",5
"[',', 'i', '*']",2
"['*', 'j', '+']",1
"['(', 'i', '-']",1
"['THEN', 'y', '=']",6
"['READ', 'a', '(']",2
"['DIM', 'a$', '(']",2
"[':', 'a$', '(']",2
"['TO', 'e', 'STEP']",1
"['.5', 't', ':']",1
"[':', 'v', ',']",5
"[',', 't', ':']",32
"['POKE', 's', '+']",13
"['NEXT', 'v', '0']",1
"['=', 'b', ':']",19
"['PRINT', 's$', ':']",1
"['GET', 'b$', ':']",2
"[':', 'c', 'a']",1
"['=', 'v', '-']",2
"['=', 'dy', '*']",1
"['*', 'dx', 'IF']",1
"['=', 'ta', ':']",2
"['=', 'dy', ':']",1
"[',', 'k', 'NEXT']",1
"['=', 'k', 'a']",1
"['k', 'a', 'FOR']",1
"['-', 'p', '1']",1
"['POKE', 'dd', ',']",1
"['(', 'p2', ')']",2
"['THEN', 's%', '=']",2
"['+', 'dx', '*']",1
"['*', 'a', '(']",2
"['(', 'x', 'f']",1
"['+', 'dy', '*']",1
"['(', 'f', ')']",3
"['PRINT', 'x', ')']",1
"['(', 'f', ',']",1
"[',', 'i', 'TAB(']",1
"[':', 'x%', '=']",1
"[':', 'y%', '=']",1
"['q', 'q', '+']",1
"['IF', 'q', '>']",1
"['(', 'x%', '=']",1
"['(', 'y%', '=']",1
"['IF', 'p', 'AND']",1
"['(', 'p', 'AND']",10
"[',', 'y%', ')']",1
"['(', 'i', '1']",1
"['TAB(', 'x%', '=']",1
"['22', 'i', ')']",1
"['TAB(', 'i', '-']",1
"['=', 'h', '-']",3
"['(', 'x$', '22']",1
"['=', 'z', 'IF']",5
"['IF', 's%', '=']",1
"[':', 's%', '=']",1
"['IF', 'f', '=']",1
"['FOR', 'i', '-']",1
"['h', 'h', '=']",1
"[')', 'i', '-']",1
"['TAB(', 'i', ')']",1
"[',', 'ad', '/']",2
"[',', 'ad', 'AND']",1
"['READ', 'j', ':']",1
"['READ', 'a', ':']",6
"['NEXT', 'n', '=']",1
"['READ', 'b', ':']",5
"['+', 'a', '*']",4
"['+', 'n', ',']",1
"[',', 'f', '+']",19
"['30', 'b', ',']",1
"['=', 'n', 'FOR']",3
"[')', 's', '-']",1
"['""{home}""', 'h', 'PRINT']",1
"[')', 'h', '(']",1
"['<', 'b', 'IF']",1
"['=', 'mu', 'THEN']",1
"['=', 'mu', 'IF']",3
"['0', 'mu', 'mu']",1
"['-', 'h', '=']",6
"[';', 'a1$', 'PRINT']",3
"['+', 'bs', '=']",3
"['2', 'bs', '=']",1
"['-', 'bs', '=']",2
"['=', 'bs', ':']",2
"['=', 'sl', 'AND']",1
"['POKE', 'b', '-']",2
"['=', 'h', 'THEN']",9
"['(', 'h', 'PEEK']",1
"['+', 'b', '(']",25
"['1', 'b', '=']",1
"['+', 'y', '=']",9
"['-', 'm', '(']",2
"['*', 'm', '(']",1
"['22', 'l', 'THEN']",1
"['+', 'b', ':']",2
"['+', 'f', ',']",12
"['+', 'k1', 'POKE']",3
"['=', 'k1', 'THEN']",2
"[':', 'u', ',']",5
"['20500', 'bs', ':']",1
"['=', 'bs', 'POKE']",1
"['POKE', 'bs', ',']",1
"['=', 'k1', 'IF']",2
"['+', 'bs', 'POKE']",4
"['+', 'y', '>']",5
"['>', 'k1', 'IF']",3
"['=', 'u', 'THEN']",1
"['-', 'k1', '(']",1
"['-', 'bs', 'POKE']",2
"['+', 'bs', '(']",6
"['>', 'bs', 'IF']",2
"['PEEK', 'bs', 'THEN']",1
"['0', 'k', 'bs']",1
"['k', 'bs', 'POKE']",1
"['=', 'bs', 'THEN']",1
"['(', 'k1', '+']",2
"['(', 'k2', '-']",1
"['IF', 'k2', '=']",1
"['>', 'y', '+']",3
"['IF', 'k2', '>']",1
"[',', 'u', ':']",2
"['k1', 'k', ':']",1
"['POKE', 'k1', '+']",1
"['THEN', 'k1', '=']",1
"['=', 'k1', '-']",1
"['THEN', 'k2', '=']",2
"['+', 'y', '5']",1
"['POKE', 'k2', '+']",1
"[')', 'k1', '22']",1
"['22', 'k1', '(']",1
"[')', 'u', ',']",1
"['-', 'k1', 'POKE']",2
"['+', 'k1', '=']",1
"['+', 'k1', '(']",2
"['GOTO', 'k2', '22500']",1
"['(', 'k2', '+']",4
"['=', 'k2', '+']",1
"['22', 'd', ':']",1
"['-', 'b', 'b']",1
"['-', 'b', 'THEN']",3
"[':', 'd', ',']",4
"['PEEK', 'h', '=']",1
"['PEEK', 'd', '=']",1
"['=', 'bs', 'IF']",1
"['-', 'f', '+']",1
"[')', 'b', 'e']",1
"['b', 'e', '0']",1
"['44', 'b', '(']",1
"['+', 'h', '=']",4
"[':', 'n', 'NEXT']",1
"['*', 'mz', '(']",1
"[':', 'k', 'NEXT']",2
"['=', 'rz', 'THEN']",1
"['=', 'a1', 'IF']",3
"[',', 'k2', 'POKE']",2
"['-', 'k2', '=']",1
"['=', 'k2', 'THEN']",3
"['20', 'k2', '=']",1
"['-', 'k2', 'k']",1
"['k2', 'k', 'POKE']",1
"['+', 'k2', '=']",1
"['+', 'h', '-']",1
"[':', 'k', ',']",7
"['=', 'k', 'POKE']",1
"['TO', 'k', ':']",1
"['=', 'hs', 'THEN']",4
"['THEN', 'hs', '>']",3
"['>', 'sc', 'IF']",7
"[';', 'mz', '-']",1
"['=', 'c$', 'IF']",2
"['=', 'rz', 'IF']",1
"['-', 'rz', '=']",1
"['=', 'mz', 'IF']",1
"['FOR', 'n', '=']",3
"[')', 'e', ':']",1
"['+', 'e', '-']",1
"['POKE', 'x', '(']",1
"['+', 'e', ',']",2
"['-', 'c', '+']",2
"['+', 'r', 'OR']",2
"['+', 'e', '+']",1
"['=', 'e', '+']",3
"['POKE', 'r', '+']",2
"['+', 'c', '-']",1
"['POKE', 'r', ',']",3
"['POKE', 'r', '-']",1
"[':', 'r', '=']",4
"['IF', 'xu', '=']",1
"['IF', 'x', '+']",1
"['+', 'e', '=']",1
"['=', 'b', 'THEN']",2
"['=', 'b', '-']",2
"['-', 'j1', '*']",1
"['=', 'g', ':']",5
"[',', 'o', 'POKE']",4
"['=', 'o', 'FOR']",2
"['+', 'r', 'IF']",1
"[':', 'j2', '-']",1
"['-', 'a', '=']",6
"['AND', 'p', '(']",5
"['=', 'pu', ':']",7
"['-', 'f', '-']",1
"[',', 'f', '-']",6
"['-', 'y', 'POKE']",5
"['+', 'y', 'POKE']",4
"['+', 'f', '-']",4
"['+', 'pu', '=']",3
"[':', 't', 'NEXT']",7
"['""punkte  ""', 'pu', '""{blue}{home}{rvs_on}{down}{down}{down}{down}{down}{down}{down}{down}sie haben""']",1
"['-', 'xu', '=']",1
"['<>', 'sa$', 'IF']",1
"[':', 'sa$', 'GET']",1
"['=', 'hi', 'hi']",1
"['-', 'r', 'POKE']",1
"[')', 'p1', '(']",1
"[',', 'dd', 'POKE']",4
"[':', 'j0', '+']",1
"['=', 'a', 'THEN']",9
"['+', 'r', '=']",4
"['=', 'r', ':']",10
"['+', 'r', 'POKE']",1
"[',', 'r', 'POKE']",2
"[')', 'p2', '(']",3
"['*', 'j3', '+']",1
"['THEN', 'b', '=']",2
"['=', 'f', '-']",1
"['-', 'y', 'IF']",1
"['-', 'a', 'POKE']",2
"['o', 'o', 'o']",1
"['+', 'x', 'TO']",1
