ngram,count
"['es', '=', '1', ':', 'hh', '=', '1']",1
"['tt', '+', '1', ':', 'IF', 'tt', '=']",1
"['sq', '+', '1', ':', 'IF', 'sq', '=']",2
"['=', 'ze', 'THEN', ':', 'sq', 'sq', '+']",1
"['36874', ',', '0', ':', 'FOR', 'j', '=']",2
"['250', 'STEP', '20', ':', 'POKE', '36878', ',']",1
"[':', 'POKE', '36878', ',', '15', 'j', ':']",1
"[',', '15', 'j', ':', '36874', ',', 'qq']",1
"['j', ':', '36874', ',', 'qq', ':', 'FOR']",1
"['36874', ',', 'qq', ':', 'FOR', 'j', '=']",1
"['zt$', '=', 'ti$', ':', 'ti$', '=', '""000000""']",1
"['49000', 'POKE', '36877', ',', '140', ':', 'POKE']",1
"['36877', ',', '140', ':', 'POKE', '36874', ',']",1
"['1', 'TO', '80', ':', 'POKE', '36879', ',']",1
"[':', 'POKE', '36879', ',', 'POKE', 'i', 'NEXT']",1
"['i', 'NEXT', 'i', ',', 'qq', ',', 'q']",1
"['i', ',', 'qq', ',', 'q', ':', 'POKE']",1
"['qq', ',', 'q', ':', 'POKE', '36874', ',']",1
"[':', 'GOSUB', '12000', ':', 'h', '=', '0']",1
"['z$', '(', '1', ',', '10', ')', '=']",1
"['z$', '(', '1', ',', '5', ')', '=']",1
"['z$', '(', '1', ',', '7', ')', '=']",1
"['z$', '(', '2', ',', '3', ')', '=']",1
"['z$', '(', '1', ',', '12', ')', '=']",1
"['z$', '(', '1', ',', '13', ')', '=']",1
"['z$', '(', '2', ',', '1', ')', '=']",1
"['THEN', 'POKE', '36878', ',', 'PEEK', '(', '162']",1
"['36878', ',', 'PEEK', '(', '162', ')', '162']",1
"['ti$', '=', 'zt$', ':', 'ze', '=', ':']",1
"[':', 'ze', '=', ':', 'ze', '2', ':']",1
"[':', 'ze', '2', ':', 'zn', '=', 'zn']",1
"['zn', '+', '2', ':', 'POKE', '36877', ',']",1
"['z$', '(', '1', ',', '3', ')', '=']",1
"['ti', '/', '60', ':', 'PRINT', 'q$', ';']",1
"[':', 'PRINT', 'q$', ';', '""{down}{down}minuten schlafen""', ':', 'GOTO']",1
"[':', 'NEXT', 'j', ',', 'qq', ':', 'RETURN']",1
"['-', '5', '1', ':', '36878', ',', '15']",1
"['1', ':', '36878', ',', '15', ':', 'POKE']",1
"[':', 'POKE', '36874', ',', 'qq', ':', 'FOR']",1
"['36874', ',', 'qq', ':', 'FOR', 'j', 'POKE']",1
"['PRINT', 'q$', '""da ist ein pflock""', ':', 'h', '=', '1']",1
"['q$', ';', '""da ist eine luke""', ':', 'h', '=', '1']",1
"['q$', ';', '""da ist ein hebel""', ':', 'h', '=', '1']",1
"[':', 'POKE', '36874', ',', '230', ':', 'FOR']",1
"['36874', ',', '230', ':', 'FOR', 'qq', '=']",1
"['0', 'TO', '4', ':', 'POKE', '36874', '+']",2
"[':', 'POKE', '36874', ',', 'q', ':', 'NEXT']",1
"['36874', ',', 'q', ':', 'NEXT', 'q', ',']",1
"[':', 'NEXT', 'q', ',', 'qq', ':', '15']",1
"['1', 'TO', '30', ':', 'NEXT', 'qq', ',']",1
"['36874', '+', 'q', ',', '0', ':', 'NEXT']",1
"['q', ',', '0', ':', 'NEXT', ':', 'RETURN']",1
"['q$', ';', '""da ist nichts von""', ':', 'PRINT', '""interesse""', ':']",1
"[':', 'PRINT', '""interesse""', ':', 'h', '=', '1']",1
"['h', '=', '1', ':', 'zl', '=', '1']",1
"['ad', '+', '1', ':', 'IF', 'ad', '=>']",1
"['RND', '(', '1', ')', '*', '3', ')']",3
"['ad', '=', 'ze', ':', 'ss', '=', '1']",1
"['ti$', ',', '3', ',', '2', ')', ')']",1
"['""{left}.""', '(', 'ti$', ',', '2', ')', '"" uhr ""']",1
"['ti$', ',', '2', ')', '"" uhr ""', 'q$', '""{down}{down}{down}""']",1
"['q$', '"" ""', 'a$', ';', ':', 'INPUT', '""{left}{left}""']",1
"['THEN', 'GOSUB', '40000', ':', 'h', '=', '1']",4
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg']",3
"['MID$', '(', 'vn$', ',', 'lg', '-', '4']",2
"['ph', 'IF', 'LEFT$', '(', 'vn$', ',', '4']",1
"['LEFT$', '(', 'vn$', ',', '4', ')', '=']",4
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND']",4
"['AND', 'MID$', '<>', '(', ',', 'lg', '-']",1
"['MID$', '<>', '(', ',', 'lg', '-', '4']",1
"['lg', '-', '4', ',', '5', ')', '=']",1
"['4', ',', '5', ')', '=', '""truhe""', 'THEN']",1
"['TO', ':', 'NEXT', ':', 'h', '=', '0']",3
"['=', 'TO', '2000', ':', 'NEXT', ':', 'GOSUB']",1
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOTO']",4
"['da', '=', '0', ':', 'h', '=', '1']",1
"['h', '=', '1', ':', 'sc', '=', '1']",2
"['=', 'TO', '4000', ':', 'NEXT', ':', 'GOTO']",1
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h']",5
"['2000', ':', 'NEXT', ':', 'h', '=', '0']",3
"['THEN', 'GOSUB', '40700', ':', 'h', '=', '1']",1
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1']",2
"['""teppich""', '=', '=', ')', ',', '6', '-']",1
"['=', '=', ')', ',', '6', '-', 'lg']",1
"['6', '-', 'lg', ',', 'vn$', '(', 'MID$']",1
"['lg', ',', 'vn$', '(', 'MID$', 'AND', '""sieh""']",2
"['AND', '""teppich""', '=', ')', '7', ',', '6']",1
"['=', ')', '7', ',', '6', '-', 'IF']",1
"['IF', 'lg', 'vn$', '(', 'MID$', 'AND', '""sieh""']",1
"['AND', '""sieh""', '=', ')', '4', ',', 'vn$']",3
"['=', ')', '4', ',', 'vn$', '(', ',']",2
"['THEN', '""bild""', '=', ')', '4', ',', '3']",1
"['=', ')', '4', ',', '3', '-', 'h']",1
"['h', 'lg', 'vn$', '(', 'MID$', 'AND', '""sieh""']",1
"['4', ',', 'vn$', '(', ',', 'LEFT$', '=']",1
"['1', '=', 'h', ':', '0', '=', 'pe']",1
"['0', '=', 'pe', ':', '47000', 'GOSUB', 'THEN']",1
"['IF', 'LEFT$', 'h', ':', '41000', 'GOSUB', 'THEN']",1
"['THEN', '""wand""', '=', ')', '4', ',', '3']",1
"['=', ')', '4', ',', '3', '-', 'lg']",1
"['3', '-', 'lg', ',', 'vn$', '(', 'MID$']",1
"['me', '=', '0', ':', 'h', '=', '1']",1
"['h', '=', '1', ':', 'PRINT', 'q$', '""ok hast genommen""']",1
"['k1', '=', '1', ':', 'h', '=', '0']",1
"['1', '=', 'h', ':', '40500', 'GOSUB', 'THEN']",2
"['gh', '=', '1', ':', 'x', '=', 'INT']",1
"['x', '=', 'INT', '(', 'RND', 'GOSUB', '(']",1
"['(', 'RND', 'GOSUB', '(', ')', '*', '2']",1
"['RND', 'GOSUB', '(', ')', '*', '2', ')']",1
"['1', '*', '5', ')', '+', '1', ':']",1
"['=', '1', '1', ':', '=', 'ze', ':']",1
"[':', '=', 'ze', ':', 'gk', '=', 'zi']",1
"['gk', '=', 'zi', ':', 'PRINT', '""such das messer""', ':']",1
"['op', '+', '1', ':', 'IF', 'IF', 'op']",1
"['ze', '+', '1', ':', 'IF', 'ze', '=>']",1
"['zn', '+', '1', ':', 'IF', 'zn', '=>']",1
"['THEN', '=', '0', ':', 'POKE', '36879', ',']",1
"['li', '=', '1', ':', 'POKE', '36879', ',']",1
"['PRINT', 'q$', '""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""', ';', 'CHR$', '(', '17']",1
"['""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""', ';', 'CHR$', '(', '17', ')', ';']",1
"[';', '(', '17', ')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':']",1
"['(', '17', ')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':', 'PRINT']",1
"[')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':', 'PRINT', 'q$', '""{down}{down}{down}""']",1
"[')', '*', '3', ')', '+', '1', '=']",1
"['+', '1', '=', ':', 'x', '<>', '2']",1
"['gk', '=', '0', ':', 'gz', '=', '30']",1
"['gz', '=', '30', ':', 'gh', 'GOSUB', ':']",1
"['hh', '=', '1', ':', 'gk', '=', '0']",1
"['gk', '=', '0', ':', 'gz', '=', '=']",1
"['gg', '=', '1', ':', 'gk', '=', '0']",1
"['gk', '=', '0', ':', 'GOSUB', '20200', ':']",1
"['THEN', 'PRINT', 'q$', ';', '""hast keinen""', ':', 'h']",1
"['q$', ';', '""hast keinen""', ':', 'h', '=', 'IF']",1
"['ge', '=', '1', ':', 'h', '=', '1']",1
"[':', '=', '0', ':', 'aa', '=', '0']",1
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOSUB']",3
"['yy', 'GOTO', '2000', ',', '3000', ',', '2000']",1
"['yy', 'GOTO', '4000', ',', '7000', ',', '8000']",1
"['h', '=', '0', ':', 'GOTO', '=', '13100']",1
"['q$', ';', '""du hast dracula ""', ':', 'PRINT', '""getoetet""', ':']",1
"['VAL', '(', 'ti$', ')', '/', '100', ')']",1
"[')', '/', '100', ')', ':', 'IF', 'ii']",1
"['/', '100', ')', ':', 'IF', 'ii', 'INT']",1
"['PRINT', 'q$', '""{down}{down}""', ':', 'lg', '=', 'LEN']",1
"['lg', '=', 'LEN', '(', 'vn$', ')', ':']",1
"['LEN', '(', 'vn$', ')', ':', 'sl', '=']",1
"['(', 'vn$', ')', ':', 'sl', '=', '0']",1
"['du', '+', '1', ':', 'd2', '=', '1']",1
"['d2', '=', '1', ':', '""mit pflock""', 'h', '1']",1
"['du', '+', '1', ':', 'h', '=', '1']",1
"['h', '=', '1', ':', 'd1', '=', '1']",1
"['THEN', 'GOSUB', '40600', ':', 'lz', '=', '1']",1
"['LEFT$', '(', 'vn$', ',', '4', ')', '5']",1
"['vn$', ',', '4', ')', '5', ',', '4']",1
"['4', ')', '5', ',', '4', '-', 'lg']",1
"['THEN', 'PRINT', 'q$', ';', '""geht nicht""', ':', 'h']",1
"['q$', ';', '""geht nicht""', ':', 'h', '=', '1']",1
"['gt', '=', '1', ':', 'h', '=', '1']",1
"[',', '-', 'lg', ',', 'vn$', '(', 'MID$']",2
"['h', '=', '1', ':', 'ss', '=', '1']",1
"['h', ':', 'NEXT', ':', '2000', 'TO', '=']",1
"['yy', 'GOTO', '1000', ',', '4000', ',', '4000']",1
"[':', '12000', 'GOSUB', ':', '49000', 'GOSUB', '14000']",1
"['h', '=', '1', ':', 'GOSUB', '41500', 'IF']",1
"['1', 'AND', 'vn$', ':', '1', '=', 'h']",1
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'LEN']",2
"['MID$', '(', 'vn$', ',', 'LEN', '(', 'vn$']",2
"['vn$', ',', 'LEN', '(', 'vn$', '(', ')']",1
"['LEN', '(', 'vn$', '(', ')', '4', ',']",1
"['(', 'vn$', '(', ')', '4', ',', '5']",1
"['(', ')', '4', ',', '5', ')', '=']",1
"['4', ',', '5', ')', '=', '""stuhl""', 'THEN']",1
"['vn$', ',', 'LEN', '(', 'vn$', ')', '-']",1
"['LEN', '(', 'vn$', ')', '-', '4', ',']",1
"['1', '=', 'h', '(', ':', 'GOSUB', 'THEN']",1
"['=', 'h', '(', ':', 'GOSUB', 'THEN', '""stuhl""']",1
"['yy', 'GOTO', '6000', ',', '8000', ',', '41100']",1
"['yy', 'GOTO', '2000', ',', '10000', ',', '10000']",1
"['THEN', 'GOSUB', '40500', ':', 'h', '=', '1']",2
"['=', 'vn$', 'IF', ':', 'THEN', '=', 'et']",1
"['yy', 'GOTO', '3000', ',', '2000', ',', '7000']",1
"['sh', '=', '2', ':', 'GOSUB', '40700', ':']",1
"[':', 'GOSUB', '40700', ':', 'h', '=', '1']",1
"['MID$', '(', 'vn$', ',', 'lg', '-', '6']",1
"['lg', '-', '6', ',', '7', ')', '=']",1
"['6', ',', '7', ')', '=', '""fenster""', 'THEN']",1
"['36869', ',', '205', ':', 'POKE', '36879', ',']",1
"['ze', '=', '14', ':', 'zn', '=', 'ze']",1
"['ze', '+', '6', ':', 'gz', '=', '30']",1
"['1', 'AND', 'LEFT$', '(', 'vn$', ',', '7']",1
"['LEFT$', '(', 'vn$', ',', '7', ',', '6']",1
"['vn$', ',', '7', ',', '6', '-', 'lg']",1
"['THEN', 'PRINT', 'q$', ';', '""ok hast getrunken""', ':', 'tr']",1
"['q$', ';', '""ok hast getrunken""', ':', 'tr', '=', '0']",1
"['tr', '=', '0', ':', 'h', '=', '1']",1
"['IF', '=', 'aa', ':', '1', '=', 'h']",1
"['=', ':', '""ok hast gegessen""', ';', 'q$', 'PRINT', 'THEN']",1
"['1', 'AND', 'LEFT$', '(', '6', '-', 'lg']",1
"['MID$', '""sieh""', '=', ')', '4', ',', 'vn$']",1
"['=', ')', '4', ',', 'vn$', 'AND', '7']",1
"['z$', '(', '6', ',', '6', ')', '=']",1
"['z$', '(', '6', ',', '8', ')', '=']",1
"['z$', '(', '6', ',', '1', ')', '=']",1
"['z$', '(', '6', ',', '2', ')', '=']",1
"['""        {CBM-K}    {CBM-I}       ""', ')', '3', ',', '6', '(', 'z$']",1
"['z$', '(', '4', ',', '1', ')', '=']",1
"['z$', '(', '4', ',', '3', ')', '=']",1
"['z$', '(', '6', ',', '10', ')', '=']",1
"['=', ')', '4', ',', '7', '(', 'z$']",1
"['=', ')', '2', ',', '7', '(', 'z$']",1
"['=', ')', '8', ',', '7', '(', 'z$']",1
"['z$', '(', '2', ',', '10', ')', '=']",1
"['z$', '(', '2', ',', '6', ')', '=']",1
"['z$', '(', '3', ',', '1', ')', '=']",1
"['z$', '(', '3', ',', '3', ')', '=']",1
"['z$', '(', '5', ',', '10', ')', '=']",1
"['z$', '(', '3', ',', '10', ')', '=']",1
"['z$', '(', '3', ',', '12', ')', '=']",1
"['z$', '(', '3', ',', '6', ')', '=']",1
"['z$', '(', '4', ',', '10', ')', '=']",1
"['z$', '(', '4', ',', '12', ')', '=']",1
"['z$', '(', '4', ',', '6', ')', '=']",1
"['z$', '(', '5', ',', '6', ')', '=']",1
"['z$', '(', '5', ',', '1', ')', '=']",1
"['z$', '(', '5', ',', '2', ')', '=']",1
"['""     u H   {CBM-+}{CBM-+}{CBM-+}O      ""', ')', '3', ',', '5', '(', 'z$']",1
"['THEN', '=', 'h', ':', '40400', 'GOSUB', 'THEN']",1
"['vn$', ',', '4', ')', '=', '""regal""', '=']",1
"['=', '""regal""', '=', ')', '5', ',', '4']",1
"['-', ',', 'vn$', '(', 'MID$', 'AND', '""sieh""']",1
"['yy', 'GOTO', '10000', ',', '1000', ',', '7000']",1
"['1', '=', 'h', ':', '2', '=', 'ke']",1
"['2', '=', 'ke', ':', ':', 'GOSUB', 'THEN']",1
"['=', 'ke', ':', ':', 'GOSUB', 'THEN', '""nimm kerze""']",1
"['sc', '=', '1', ':', 'bb', '=', '0']",1
"['q', '*', '1.1', ':', 'POKE', '36875', ',']",1
"[':', 'POKE', '36875', ',', '230', '-', 'q']",1
"['q', 'POKE', '*', ':', 'NEXT', 'q', ':']",1
"[':', 'NEXT', 'q', ':', 'POKE', '36874', ',']",1
"[':', 'POKE', '36874', ',', '0', ':', 'POKE']",2
"['36874', ',', '0', ':', 'POKE', '36875', ',']",2
"['q', '*', '2', ':', 'FOR', '=', 'q']",1
"['=', ')', '12', ',', '7', '(', 'z$']",1
"['LEFT$', '(', 'vn$', ',', '4', '=', '""sieh""']",1
"['2000', ':', 'NEXT', ':', 'h', 'FOR', '0']",1
"['i', '+', '1', ',', '1', ')', '=']",1
"['1', ',', '1', ')', '=', '"" ""', 'THEN']",1
"['"" ""', 'THEN', 'NEXT', ':', 'i', '=', 'i']",1
"['PRINT', 'TAB(', '10', ')', 'MID$', '(', 'a$']",1
"['10', ')', 'MID$', '(', 'a$', ',', 'i']",1
"['MID$', '(', 'a$', ',', 'i', '+', '1']",2
"['1', 'TO', '8', ':', 'i$', '=', 'MID$']",1
"['i$', '=', 'MID$', '(', 'a$', ',', 'i']",1
"['a$', ',', 'i', ',', '1', ')', ':']",1
"['i', ',', '1', ')', ':', 'PRINT', ';']",1
"[')', '+', 'MID$', '(', 'a$', ',', 'i']",1
"['MID$', '(', 'a$', ',', 'i', ')', ':']",2
"['a$', ',', 'i', ')', ':', '>', 'i']",1
"[',', 'i', ')', ':', '>', 'i', 'i']",1
"['i', 'i', '+', '(', 'i', '>', '1']",1
"['a$', ',', 'i', ')', ':', 'GOTO', '4010']",1
"['a$', '=', 'LEFT$', '(', 'a$', ',', 'i']",2
"['LEFT$', '(', 'a$', ',', 'i', '-', '1']",3
"['LEN', '(', 'a$', ')', ')', ':', 'GOTO']",1
"['(', 'a$', ')', ')', ':', 'GOTO', '4010']",1
"['1', 'TO', 'LEN', '(', 'a$', ')', ':']",2
"['LEN', '(', 'a$', ')', ':', 'IF', 'MID$']",1
"['(', 'a$', ')', ':', 'IF', 'MID$', '(']",1
"[':', 'IF', 'MID$', '(', 'a$', ',', 'i']",1
"['i', '-', '1', ')', '+', 'g$', '+']",1
"['g$', '+', 'MID$', '(', 'a$', ',', 'i']",1
"['198', ',', '1', ':', 'GET', 'g$', ':']",4
"[':', 'GET', 'g$', ':', 'IF', 'g$', '=']",1
"['ap', ',', 'a', ',', 's', ',', 'l']",1
"['a', ',', 's', ',', 'l', ',', 'd']",1
"['s', ',', 'l', ',', 'd', ',', 'e']",1
"['l', ',', 'd', ',', 'e', ',', 'i']",1
"['d', ',', 'e', ',', 'i', ',', 'v']",1
"['e', ',', 'i', ',', 'v', ',', 'c']",1
"['i', ',', 'v', ',', 'c', ',', 'q']",1
"[':', 'GET', 'g$', ':', 'PRINT', '""ok""', ':']",1
"[':', 'PRINT', '""ok""', ':', 'OPEN', '1', ',']",1
"[':', 'OPEN', '1', ',', '1', ',', '0']",1
"['1', ',', '1', ',', '0', ',', 'f$']",1
"['1', ',', '0', ',', 'f$', ':', 'RETURN']",1
"['n1', '=', 'VAL', '(', 'MID$', '(', 'a$']",1
"['VAL', '(', 'MID$', '(', 'a$', ',', 'i']",1
"['MID$', '(', 'a$', ',', 'i', ')', ')']",1
"['45', '=', 'j', ':', 'FOR', 'i', '=']",1
"['1', 'TO', '9', ':', 'j', '=', 'ASC']",1
"['j', '=', 'ASC', '(', 'MID$', '(', 'a$']",2
"['a$', ',', 'i', ',', '1', ')', '+']",1
"['i', ',', '1', ')', '+', '""{CTRL-A}""', ')']",1
"['n2', '=', 'n1', ':', 'n1', '=', '1']",1
"['RIGHT$', '(', 'a$', ',', '1', ')', '=']",1
"['a$', ',', '1', ')', '=', '""-""', 'THEN']",1
"['MID$', '(', 'a$', ',', 'i', '+', 'LEN']",1
"['i', '+', 'LEN', '(', 'STR$', '(', 'n1']",1
"['LEN', '(', 'STR$', '(', 'n1', ')', ')']",1
"['STR$', '(', 'n1', ')', ')', ')', ')']",1
"['CLOSE', ':', 'NEXT', ':', ')', 'c', '(']",1
"[':', 'NEXT', ':', ')', 'c', '(', 'a$']",1
"[':', ')', 'c', '(', 'a$', ')', '34']",1
"[',', '""disassembler""', 'LOAD', ':', 'CLR', 'THEN', '""j""']",1
"['=', 'g$', 'IF', ':', 'g$', 'GET', ':']",2
"[':', 'g$', 'GET', ':', '1', ',', '198']",2
"['GET', ':', '1', ',', '198', 'WAIT', ':']",3
"[',', '198', 'WAIT', ':', '""cassette / disk {rvs_on}c{rvs_off}/{rvs_on}d{rvs_off}""', 'PRINT', ':']",1
"['f$', ',', '1', ',', '1', ',', '1']",1
"['"",s,w""', '+', 'f$', ',', '2', ',', ',']",1
"[':', 'g$', 'GET', ':', '7', ',', '198']",1
"['GET', ':', '7', ',', '198', 'WAIT', ':']",1
"[',', '198', 'WAIT', ':', '""{rvs_on} are you sure ? {rvs_off}""', 'PRINT', 'THEN']",1
"['c', '=', 'n', ':', 'a$', '=', ')']",1
"[':', 'a$', '=', ')', 'c', '(', 'a$']",1
"['(', 'LEFT$', 'IF', ':', 'b$', 'READ', ':']",1
"[':', 'b$', 'READ', ':', '10', 'TO', '1']",1
"['=', 'b', 'FOR', ':', 'RESTORE', ':', 'PRINT']",1
"['=', 'i', 'FOR', ':', '"" ""', '=', 'l$']",1
"[',', '46', 'POKE', ':', '32', ',', '45']",1
"['l$', '=', 'l$', ':', 'NEXT', ':', ')']",1
"['l$', ':', 'NEXT', ':', ')', '21', ',']",1
"[':', 'NEXT', ':', ')', '21', ',', 'l$']",1
"[':', ')', '21', ',', 'l$', '+', 'l$']",1
"[':', ')', 'c', '(', 'a$', '=', ')']",1
"['(', 'a$', '=', ')', '1', '+', 'c']",1
"['1', '+', 'c', '(', 'a$', ':', '1']",1
"['c', '(', 'a$', ':', '1', '-', 'STEP']",1
"['THEN', '0', '=', ')', 'st', 'AND', '64']",1
"['st', 'AND', '64', '(', 'IF', ':', 'a$']",1
"['64', '(', 'IF', ':', 'a$', '=', ')']",1
"[':', 'a$', '=', ')', 'n2', '(', 'a$']",1
"['=', ')', 'n2', '(', 'a$', ':', '1']",1
"['500', ',', '600', ',', '400', 'GOTO', 'b']",1
"['200', ',', '540', ',', '1100', ',', '900']",1
"['540', ',', '1100', ',', '900', ',', '1200']",1
"['1100', ',', '900', ',', '1200', ',', '1000']",1
"['n', '=', 'n', ':', 'NEXT', ':', ')']",1
"['n', ':', 'NEXT', ':', ')', 'i', '(']",1
"[':', 'NEXT', ':', ')', 'i', '(', 'a$']",1
"[':', ')', 'i', '(', 'a$', '=', ')']",2
"['(', 'a$', '=', ')', '1', '+', 'i']",1
"['1', '+', 'i', '(', 'a$', ':', '1']",1
"['i', '(', 'a$', ':', '1', '-', 'STEP']",1
"['RIGHT$', '=', 'c$', ':', 'i', '+', 'c']",1
"['c', '=', 'c', ':', '1', '=', 'i']",1
"['1', '=', 'i', ':', '""""', '=', 'a$']",1
"['=', 'n1', 'IF', ':', ')', 'n1', '(']",1
"['n1', 'IF', ':', ')', 'n1', '(', 'a$']",1
"[':', ')', 'n1', '(', 'a$', '=', ')']",1
"['(', 'a$', '=', ')', 'i', '(', 'a$']",1
"['=', ')', 'i', '(', 'a$', ':', 'd']",1
"['i', '(', 'a$', ':', 'd', '+', 'c']",1
"['ASC', '=', 'j', ':', 'g$', 'GET', ':']",1
"[':', 'g$', 'GET', ':', '15', ',', '198']",1
"['i', ',', 'a$', '(', 'LEFT$', '=', 'a$']",1
"['4010', 'GOTO', ':', ')', '1', '>', 'i']",1
"['1', '>', 'i', '(', '+', 'i', '=']",1
"['1', '-', 'i', ',', 'a$', '(', 'LEFT$']",1
"['i', ',', 'a$', '(', 'LEFT$', 'c$', 'PRINT']",1
"['LEFT$', 'c$', 'PRINT', ':', ')', '214', '(']",1
"['c$', 'PRINT', ':', ')', '214', '(', 'PEEK']",1
"[':', ')', '214', '(', 'PEEK', '=', 's']",1
"['a$', 'MID$', '""{rvs_off}""', ')', '1', ',', '"" ""']",1
"['""{rvs_off}""', ')', '1', ',', '"" ""', '+', ')']",1
"[',', '"" ""', '+', ')', '1', ',', 'i']",1
"['+', ')', '1', ',', 'i', ',', '(']",1
"['PEEK', '=', 's', ':', '""{down}{down}{up}{up}{up}""', 'PRINT', ':']",1
"[':', '""{down}{down}{up}{up}{up}""', 'PRINT', ':', 'n2', 'TO', 'n1']",1
"['THEN', 's', '>', ')', '214', '(', 'PEEK']",1
"['>', ')', '214', '(', 'PEEK', 'IF', ':']",1
"['(', 'PEEK', 'IF', ':', ';', '""{up}""', 'PRINT']",1
"['4500', 'GOSUB', ':', ')', 'c', '(', 'a$']",1
"['GOTO', ':', 'NEXT', ':', ')', 'd', '+']",1
"[':', 'NEXT', ':', ')', 'd', '+', 'c']",1
"['d', '+', 'c', '(', 'a$', '=', ')']",1
"['(', 'a$', '=', ')', 'c', '(', 'a$']",1
"[':', '1', 'CLOSE', ':', 'c', '""?verify error in""', 'PRINT']",1
"['st', '64', 'OR', ')', 'c', '(', 'a$']",1
"['OR', ')', 'c', '(', 'a$', '<>', 'a$']",1
"['>', 'n1', 'IF', ':', 'd', '+', 'n']",1
"['(', 'a$', '=', ')', 'd', '+', 'i']",1
"['NEXT', ':', ')', ')', 'i', '(', 'PEEK']",1
"[')', ')', 'i', '(', 'PEEK', '(', 'CHR$']",1
"['i', '(', 'PEEK', '(', 'CHR$', '+', 'a$']",1
"['=', 'a$', 'THEN', ')', 'i', '(', 'PEEK']",1
"['THEN', ')', 'i', '(', 'PEEK', 'IF', ':']",1
"['(', 'PEEK', 'IF', ':', '600', 'TO', '515']",1
"[':', 'c', 'NEXT', ':', 'a$', '=', 'c']",1
"['j$', '=', 'MID$', '(', 'l$', ',', 'k']",1
"['MID$', '(', 'l$', ',', 'k', ',', '1']",1
"['l', '-', '1', ':', 'a$', '=', '""""']",1
"['a$', '=', '""""', ':', 'FOR', 'k', '=']",1
"['175', 'STEP', '3', ':', 'IF', 'a$', '<>']",1
"['a$', '<>', 'MID$', '(', 'o$', ',', 'j']",1
"['MID$', '(', 'o$', ',', 'j', ',', '3']",1
"[':', 'POKE', 'p', ',', 's', ':', 'NEXT']",1
"['p', ',', 's', ':', 'NEXT', 'p', ':']",1
"['a$', '=', 'MID$', '(', 'l$', ',', 'i']",1
"['MID$', '(', 'l$', ',', 'i', '+', '1']",1
"['256', '*', 's%', ':', 'PRINT', 'pc', 'TAB(']",1
"['pc', 'TAB(', '7', ')', 'o', 'TAB(', '12']",1
"['o', 'TAB(', '12', ')', 's', 'TAB(', '17']",1
"['s', 's', '+', '(', '256', 'AND', 's']",1
"['64', 'AND', 'st', ')', '=', '0', 'THEN']",2
"['pc', '+', '1', ',', 's', ':', 'POKE']",1
"['1', ',', 's', ':', 'POKE', 'IF', '=']",1
"['a$', '=', '""""', ':', 'b$', '=', '""""']",1
"['b$', '=', '""""', ':', 'FOR', 'i', '=']",1
"['LEN', '(', 'l$', ')', '=', '0', 'l$']",1
"['j$', '=', 'MID$', '(', 'l$', ',', 'i']",1
"['MID$', '(', 'l$', ',', 'i', ',', '1']",3
"['a$', '=', 'l$', ':', 'GOSUB', '5000', ':']",2
"[':', 'GOSUB', '5000', ':', 'a', '(', 'lc']",1
"['5000', ':', 'a', '(', 'lc', '-', '1']",1
"['1', '/', '3', ':', 'l$', '=', 'MID$']",1
"['l$', '=', 'MID$', '(', 'l$', ',', 'i']",1
"['=', ',', '1', ')', '=', '"",""', ')']",1
"['j', ',', 'l$', '(', '57', 'THEN', 'l']",1
"['l', '=', '1', ':', 'FOR', 'j', '=']",1
"['1', 'oi', 'TO', '(', 'l$', ')', ':']",1
"['TO', '(', 'l$', ')', ':', 'l', '=']",1
"['(', 'l$', ')', ':', 'l', '=', 'l']",1
"['""filename""', ';', 'f$', ':', 'IF', 'di', 'THEN']",1
"[':', 'WAIT', '198', ',', '1', ':', 'GET']",1
"[':', 'GET', 'g$', ':', 'IF', 'g$', '<']",1
"['1', 'TO', '9', ':', 'IF', 'MID$', '(']",1
"[':', 'IF', 'MID$', '(', 'l$', ',', 'i']",1
"['l$', ',', 'i', ',', '1', ')', '<>']",1
"['i', ',', '1', ')', '<>', '"" ""', 'THEN']",2
"['7', 'AND', 'di', ')', ',', '2', 'AND']",2
"['AND', 'di', ')', ',', '2', 'AND', 'di']",2
"['(', '500', ')', ',', 'a', '(', '500']",1
"['0', 'TO', '7', ':', 'READ', 'ai$', '(']",1
"[':', 'READ', 'ai$', '(', 'i', ')', ':']",1
"['=', '+', 'a$', ':', 'READ', 'a$', ':']",1
"[':', 'READ', 'a$', ':', 'o$', '=', 'o$']",1
"['ad%', '(', '21', ')', ':', 'FOR', 'i']",1
"['(', '21', ')', ':', 'FOR', 'i', '=']",1
