name,game_id,ngram,matched_token,matched_category,line
3d-labyrint-16k,4,"['=', 'b', 'FOR']",=,command-int-var,60
3d-labyrint-16k,4,"['THEN', 'll', '-']",THEN,command-int-var,50
3d-labyrint-16k,4,"['-', 'bc', '=']",-,command-int-var,50
3d-labyrint-16k,4,"[',', 'vp', '+']",",",command-int-var,40
3d-labyrint-16k,4,"['+', 'bc', 'POKE']",+,command-int-var,40
3d-labyrint-16k,4,"[':', 'co', ',']",:,command-int-var,40
3d-labyrint-16k,4,"[',', 'vp', '+']",",",command-int-var,40
3d-labyrint-16k,4,"['+', 'tc', 'POKE']",+,command-int-var,40
3d-labyrint-16k,4,"['-', 'q', 'IF']",-,command-int-var,285
3d-labyrint-16k,4,"['ec', 'np', 'IF']",ec,command-int-var,270
3d-labyrint-16k,4,"['THEN', 'p', '=']",THEN,command-int-var,260
3d-labyrint-16k,4,"['=', 'np', 'IF']",=,command-int-var,260
3d-labyrint-16k,4,"[')', 'm', '(']",),command-int-var,250
3d-labyrint-16k,4,"[':', 'np', '=']",:,command-int-var,285
3d-labyrint-16k,4,"['=', 'p', 'THEN']",=,command-int-var,285
3d-labyrint-16k,4,"[')', 'd', '/']",),command-int-var,285
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,246
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,245
3d-labyrint-16k,4,"['""le""', 'ox', '""sauerstoff =""']","""le""",command-int-var,240
3d-labyrint-16k,4,"[':', 'co', ',']",:,command-int-var,210
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,250
3d-labyrint-16k,4,"[')', 'p', '(']",),command-int-var,250
3d-labyrint-16k,4,"['=', 'q', ':']",=,command-int-var,250
3d-labyrint-16k,4,"[':', 'p', '=']",:,command-int-var,250
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,247
3d-labyrint-16k,4,"[':', 'ol', '=']",:,command-int-var,300
3d-labyrint-16k,4,"[')', 'p', '(']",),command-int-var,380
3d-labyrint-16k,4,"['=', 'q', ':']",=,command-int-var,380
3d-labyrint-16k,4,"[')', 'm', '(']",),command-int-var,380
3d-labyrint-16k,4,"['(', 'w', 'op']",(,command-int-var,380
3d-labyrint-16k,4,"['w', 'op', '=']",w,command-int-var,380
3d-labyrint-16k,4,"[':', 'nm', '=']",:,command-int-var,370
3d-labyrint-16k,4,"['/', 'nm', '(']",/,command-int-var,360
3d-labyrint-16k,4,"['=', 'p', ':']",=,command-int-var,380
3d-labyrint-16k,4,"['=', 'mr', 'THEN']",=,command-int-var,400
3d-labyrint-16k,4,"['>', 'mr', 'IF']",>,command-int-var,400
3d-labyrint-16k,4,"['=', 'ml', 'THEN']",=,command-int-var,390
3d-labyrint-16k,4,"['<', 'ml', 'IF']",<,command-int-var,390
3d-labyrint-16k,4,"['+', 'm', '=']",+,command-int-var,380
3d-labyrint-16k,4,"['=', 'mr', ':']",=,command-int-var,380
3d-labyrint-16k,4,"['-', 'm', '=']",-,command-int-var,380
3d-labyrint-16k,4,"['+', 'm', '=']",+,command-int-var,320
3d-labyrint-16k,4,"['=', 'nm', 'THEN']",=,command-int-var,320
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,320
3d-labyrint-16k,4,"['=', 'nm', 'THEN']",=,command-int-var,360
3d-labyrint-16k,4,"['>', 'nm', 'IF']",>,command-int-var,360
3d-labyrint-16k,4,"['THEN', 'm', '=']",THEN,command-int-var,350
3d-labyrint-16k,4,"['=', 'nm', 'IF']",=,command-int-var,350
3d-labyrint-16k,4,"['+', 'm', '=']",+,command-int-var,340
3d-labyrint-16k,4,"['=', 'nm', 'THEN']",=,command-int-var,340
3d-labyrint-16k,4,"['=', 'a$', 'IF']",=,command-int-var,340
3d-labyrint-16k,4,"['+', 'm', '=']",+,command-int-var,330
3d-labyrint-16k,4,"['=', 'dc', 'IF']",=,command-int-var,175
3d-labyrint-16k,4,"['THEN', 'cd', '<']",THEN,command-int-var,170
3d-labyrint-16k,4,"['<', 'dc', 'IF']",<,command-int-var,170
3d-labyrint-16k,4,"['dc', 'dc', ':']",dc,command-int-var,170
3d-labyrint-16k,4,"[')', 'op', '(']",),command-int-var,170
3d-labyrint-16k,4,"['=', 'q', ':']",=,command-int-var,170
3d-labyrint-16k,4,"[')', 'm', '(']",),command-int-var,170
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', 'THEN']",(,command-int-var,185
3d-labyrint-16k,4,"['32', 'r', 'IF']",32,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', '(']",(,command-int-var,180
3d-labyrint-16k,4,"['+', 'op', '=']",+,command-int-var,170
3d-labyrint-16k,4,"['IF', 'tt', '=']",IF,command-int-var,430
3d-labyrint-16k,4,"['IF', 'p', '=']",IF,command-int-var,435
3d-labyrint-16k,4,"['THEN', 'tt', '=']",THEN,command-int-var,420
3d-labyrint-16k,4,"['-', 'ol', ':']",-,command-int-var,410
3d-labyrint-16k,4,"['IF', 'ox', '<']",IF,command-int-var,410
3d-labyrint-16k,4,"['=', 't', '+']",=,command-int-var,420
3d-labyrint-16k,4,"[':', 'm', '(']",:,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', 'TO']",(,command-int-var,200
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,200
3d-labyrint-16k,4,"['=', 'tc', 'FOR']",=,command-int-var,200
3d-labyrint-16k,4,"['190', 'll', '*']",190,command-int-var,195
3d-labyrint-16k,4,"['*', 'dw', '+']",*,command-int-var,195
3d-labyrint-16k,4,"['+', 'tr', '<>']",+,command-int-var,195
3d-labyrint-16k,4,"['(', 'm', 'IF']",(,command-int-var,195
3d-labyrint-16k,4,"['POKE', 'tc', ',']",POKE,command-int-var,200
3d-labyrint-16k,4,"[':', 'w2', ',']",:,command-int-var,210
3d-labyrint-16k,4,"[',', 'bc', 'POKE']",",",command-int-var,210
3d-labyrint-16k,4,"['(', 'm', 'TO']",(,command-int-var,210
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,210
3d-labyrint-16k,4,"['=', 'bc', 'FOR']",=,command-int-var,210
3d-labyrint-16k,4,"['NEXT', 'co', ',']",NEXT,command-int-var,200
3d-labyrint-16k,4,"[',', 'vp', '+']",",",command-int-var,200
3d-labyrint-16k,4,"['+', 'tc', 'POKE']",+,command-int-var,200
3d-labyrint-16k,4,"['THEN', 'll', '*']",THEN,command-int-var,185
3d-labyrint-16k,4,"['*', 'dw', '+']",*,command-int-var,185
3d-labyrint-16k,4,"['+', 'tl', '<>']",+,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', 'IF']",(,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,185
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,195
3d-labyrint-16k,4,"['(', 'm', ':']",(,command-int-var,195
3d-labyrint-16k,4,"['(', 'm', '=']",(,command-int-var,195
3d-labyrint-16k,4,"['(', 'm', 'THEN']",(,command-int-var,195
3d-labyrint-16k,4,"['=', 'r', 'IF']",=,command-int-var,195
spukhaus-16k,5,"[',', 'd', ',']",",",command-int-var,10
spukhaus3,5,"['IF', 'x', '=']",IF,command-int-var,15416
spukhaus3,5,"['THEN', 'se', '=']",THEN,command-int-var,15416
spukhaus3,5,"['IF', 'x', '=']",IF,command-int-var,15412
spukhaus3,5,"['THEN', 'ks', '=']",THEN,command-int-var,15412
spukhaus3,5,"[':', 'kk', '=']",:,command-int-var,15430
spukhaus3,5,"['IF', 'ge', '=']",IF,command-int-var,15500
spukhaus3,5,"['IF', 'hp', '<>']",IF,command-int-var,15500
spukhaus3,5,"['IF', 'ke', '=']",IF,command-int-var,15420
spukhaus3,5,"['AND', 'sh', '=']",AND,command-int-var,15420
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,15430
spukhaus3,5,"['THEN', 'ke', '=']",THEN,command-int-var,15430
spukhaus3,5,"[':', 'sh', '=']",:,command-int-var,15430
spukhaus3,5,"[':', 'kl', '=']",:,command-int-var,15250
spukhaus3,5,"[':', 'se', '=']",:,command-int-var,15250
spukhaus3,5,"[':', 'sz', '=']",:,command-int-var,15250
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15300
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15300
spukhaus3,5,"['THEN', 'pp', '=']",THEN,command-int-var,15300
spukhaus3,5,"['OR', 'ze', '=>']",OR,command-int-var,15230
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15230
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,15240
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,15250
spukhaus3,5,"['THEN', 'pp', '=']",THEN,command-int-var,15320
spukhaus3,5,"['IF', 'ze', '<>']",IF,command-int-var,15400
spukhaus3,5,"['IF', 'kk', '<>']",IF,command-int-var,15405
spukhaus3,5,"['>', 'ze', 'IF']",>,command-int-var,15320
spukhaus3,5,"['IF', 'pp', '=']",IF,command-int-var,15300
spukhaus3,5,"[':', 'pe', '=']",:,command-int-var,15300
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,15300
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15310
spukhaus3,5,"['AND', 'pe', '=']",AND,command-int-var,15310
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,20010
spukhaus3,5,"['THEN', 'lu', '=']",THEN,command-int-var,20010
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,20020
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,20100
spukhaus3,5,"[':', 'ii', '=']",:,command-int-var,15999
spukhaus3,5,"['=', 'lu', '+']",=,command-int-var,20000
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,20110
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,20110
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,20100
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,20100
spukhaus3,5,"['NEXT', 'q', 'POKE']",NEXT,command-int-var,20100
spukhaus3,5,"['IF', 'x', '=']",IF,command-int-var,15520
spukhaus3,5,"['THEN', 'ha', '=']",THEN,command-int-var,15520
spukhaus3,5,"['15520', 'x', '=']",15520,command-int-var,15510
spukhaus3,5,"['IF', 'x', '=']",IF,command-int-var,15510
spukhaus3,5,"['THEN', 'pf', '=']",THEN,command-int-var,15510
spukhaus3,5,"['=', 'wa$', ':']",=,command-int-var,15700
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,15700
spukhaus3,5,"['IF', 'hh', '=']",IF,command-int-var,15950
spukhaus3,5,"['THEN', 'q', '=']",THEN,command-int-var,15950
spukhaus3,5,"['NEXT', 'q', ':']",NEXT,command-int-var,15950
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,15950
spukhaus3,5,"['IF', 'dr', '=']",IF,command-int-var,15600
spukhaus3,5,"['AND', 'gg', '=']",AND,command-int-var,15600
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,15700
spukhaus3,5,"['THEN', 'wa$', '=']",THEN,command-int-var,15700
spukhaus3,5,"[':', 'q$', '""{down}{down}{down}""']",:,command-int-var,14460
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,15005
spukhaus3,5,"['=', 'de', '+']",=,command-int-var,15005
spukhaus3,5,"['IF', 'dz', '<>']",IF,command-int-var,14450
spukhaus3,5,"['<>', 'zi', 'OR']",<>,command-int-var,14450
spukhaus3,5,"['OR', 'k1', '=']",OR,command-int-var,14450
spukhaus3,5,"['OR', 'ze', '>']",OR,command-int-var,14450
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,14460
spukhaus3,5,"['IF', 'x', 'RND']",IF,command-int-var,15015
spukhaus3,5,"['THEN', 'aa', '=']",THEN,command-int-var,15015
spukhaus3,5,"['IF', 'zl', '=']",IF,command-int-var,15010
spukhaus3,5,"['THEN', 'su', '=']",THEN,command-int-var,15010
spukhaus3,5,"['=', 'su', '+']",=,command-int-var,15010
spukhaus3,5,"['IF', 'x', '=']",IF,command-int-var,14410
spukhaus3,5,"['1', 'da', '=']",1,command-int-var,14410
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,14408
spukhaus3,5,"[':', 'dz', '=']",:,command-int-var,14410
spukhaus3,5,"['=', 'zi', ':']",=,command-int-var,14410
spukhaus3,5,"[':', 'de', '=']",:,command-int-var,14410
spukhaus3,5,"['=', 'ze', ':']",=,command-int-var,14410
spukhaus3,5,"[':', 'x', '=']",:,command-int-var,14410
spukhaus3,5,"[':', 'dd', '=']",:,command-int-var,14440
spukhaus3,5,"[':', 'dz', '=']",:,command-int-var,14440
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,14440
spukhaus3,5,"['=', 'dd', 'IF']",=,command-int-var,14432
spukhaus3,5,"['=', 'zi', 'THEN']",=,command-int-var,14430
spukhaus3,5,"['IF', 'da', '=']",IF,command-int-var,14430
spukhaus3,5,"['AND', 'db', '=']",AND,command-int-var,14430
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,14430
spukhaus3,5,"['IF', 'ze', '=']",IF,command-int-var,14432
spukhaus3,5,"['=', 'de', '+']",=,command-int-var,14432
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15200
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15200
spukhaus3,5,"['IF', 'tt', '=']",IF,command-int-var,15200
spukhaus3,5,"[':', 'tt', 'tr']",:,command-int-var,15200
spukhaus3,5,"[':', 'es', '=']",:,command-int-var,15100
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,15100
spukhaus3,5,"['AND', 'es', '=']",AND,command-int-var,15110
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15120
spukhaus3,5,"[':', 'hh', '=']",:,command-int-var,15210
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15220
spukhaus3,5,"['AND', 'tr', '=']",AND,command-int-var,15220
spukhaus3,5,"['1', 'ze', '=>']",1,command-int-var,15220
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15220
spukhaus3,5,"['AND', 'tr', '=']",AND,command-int-var,15220
spukhaus3,5,"['=', 'tr', ':']",=,command-int-var,15210
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15210
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15210
spukhaus3,5,"['THEN', 'tt', '=']",THEN,command-int-var,15210
spukhaus3,5,"['=', 'tt', '+']",=,command-int-var,15210
spukhaus3,5,"['IF', 'tt', '=']",IF,command-int-var,15210
spukhaus3,5,"['IF', 'ze', '=>']",IF,command-int-var,15025
spukhaus3,5,"['AND', 'ss', '=']",AND,command-int-var,15025
spukhaus3,5,"['THEN', 'sq', '=']",THEN,command-int-var,15025
spukhaus3,5,"['=', 'sq', '+']",=,command-int-var,15025
spukhaus3,5,"['IF', 'sq', '=']",IF,command-int-var,15025
spukhaus3,5,"['AND', 'ss', '=']",AND,command-int-var,15020
spukhaus3,5,"['AND', 'ad', '=']",AND,command-int-var,15020
spukhaus3,5,"['=', 'ze', 'THEN']",=,command-int-var,15020
spukhaus3,5,"[':', 'sq', 'sq']",:,command-int-var,15020
spukhaus3,5,"['sq', 'sq', '+']",sq,command-int-var,15020
spukhaus3,5,"['IF', 'sq', '=']",IF,command-int-var,15020
spukhaus3,5,"['THEN', 'hh', '=']",THEN,command-int-var,15020
spukhaus3,5,"['AND', 'ze', '<']",AND,command-int-var,15100
spukhaus3,5,"['THEN', 'ee', '=']",THEN,command-int-var,15100
spukhaus3,5,"['=', 'ee', '+']",=,command-int-var,15100
spukhaus3,5,"['FOR', 'j', '=']",FOR,command-int-var,46720
spukhaus3,5,"[':', 'j', ':']",:,command-int-var,46720
spukhaus3,5,"['FOR', 'qq', '=']",FOR,command-int-var,46720
spukhaus3,5,"['15', 'j', ':']",15,command-int-var,46710
spukhaus3,5,"[',', 'qq', ':']",",",command-int-var,46710
spukhaus3,5,"['FOR', 'j', '=']",FOR,command-int-var,46710
spukhaus3,5,"['FOR', 'i', '=']",FOR,command-int-var,46730
spukhaus3,5,"['POKE', 'i', 'NEXT']",POKE,command-int-var,46730
spukhaus3,5,"['NEXT', 'i', ',']",NEXT,command-int-var,46730
spukhaus3,5,"[',', 'qq', ',']",",",command-int-var,46730
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,46730
spukhaus3,5,"[';', 'z$', '(']",;,command-int-var,45010
spukhaus3,5,"['(', 'zi', ',']",(,command-int-var,45010
spukhaus3,5,"[',', 'i', ')']",",",command-int-var,45010
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,45025
spukhaus3,5,"[':', 'vn$', '=']",:,command-int-var,45001
spukhaus3,5,"['IF', 'li', '=']",IF,command-int-var,45002
spukhaus3,5,"['IF', 'li', '=']",IF,command-int-var,45003
spukhaus3,5,"['FOR', 'i', '=']",FOR,command-int-var,45005
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,46710
spukhaus3,5,"['""du musst noch""', 'ti%', '""{left} ""']","""du musst noch""",command-int-var,47005
spukhaus3,5,"['=', 'zt$', ':']",=,command-int-var,47010
spukhaus3,5,"[':', 'ze', '=']",:,command-int-var,47010
spukhaus3,5,"[':', 'ze', '2']",:,command-int-var,47010
spukhaus3,5,"[':', 'zn', '=']",:,command-int-var,47010
spukhaus3,5,"['=', 'zn', '+']",=,command-int-var,47010
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,47020
spukhaus3,5,"['FOR', 'i', '=']",FOR,command-int-var,49010
spukhaus3,5,"['FOR', 'j', '=']",FOR,command-int-var,20410
spukhaus3,5,"['NEXT', 'j', ',']",NEXT,command-int-var,20410
spukhaus3,5,"[',', 'qq', ':']",",",command-int-var,20410
spukhaus3,5,"['PRINT', 'q$', '""da ist ein hammer""']",PRINT,command-int-var,21000
spukhaus3,5,"['FOR', 'qq', '=']",FOR,command-int-var,20400
spukhaus3,5,"[',', 'qq', ':']",",",command-int-var,20400
spukhaus3,5,"['FOR', 'j', 'POKE']",FOR,command-int-var,20400
spukhaus3,5,"['PRINT', 'q$', '""da ist ein pflock""']",PRINT,command-int-var,21040
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,21040
spukhaus3,5,"[':', 'vn$', '=']",:,command-int-var,21100
spukhaus3,5,"['GET', 'a$', ':']",GET,command-int-var,21105
spukhaus3,5,"['IF', 'a$', '=']",IF,command-int-var,21105
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,21010
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,21010
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,21020
spukhaus3,5,"['FOR', 'qq', '=']",FOR,command-int-var,20200
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,20120
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,20200
spukhaus3,5,"['FOR', 'qq', '=']",FOR,command-int-var,20210
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,20310
spukhaus3,5,"[',', 'q', ':']",",",command-int-var,20310
spukhaus3,5,"['NEXT', 'q', ',']",NEXT,command-int-var,20310
spukhaus3,5,"[',', 'qq', ':']",",",command-int-var,20310
spukhaus3,5,"['=', 'qq', 'FOR']",=,command-int-var,20300
spukhaus3,5,"['NEXT', 'qq', ',']",NEXT,command-int-var,20210
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,20220
spukhaus3,5,"['+', 'q', ',']",+,command-int-var,20220
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,41000
spukhaus3,5,"[':', 'zl', '=']",:,command-int-var,41120
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,40500
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,40700
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,40700
spukhaus3,5,"[':', 'ad', '=']",:,command-int-var,41530
spukhaus3,5,"['=', 'ad', '+']",=,command-int-var,41530
spukhaus3,5,"['IF', 'ad', '=>']",IF,command-int-var,41530
spukhaus3,5,"['24', 'ad', '=']",24,command-int-var,41530
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,41580
spukhaus3,5,"['=', 'ze', ':']",=,command-int-var,41520
spukhaus3,5,"[':', 'ss', '=']",:,command-int-var,41520
spukhaus3,5,"['"" uhr ""', 'q$', '""{down}{down}{down}""']",""" uhr """,command-int-var,21210
spukhaus3,5,"['PRINT', 'q$', '"" ""']",PRINT,command-int-var,21110
spukhaus3,5,"['"" ""', 'a$', ';']",""" """,command-int-var,21110
spukhaus3,5,"[':', 'vn$', '=']",:,command-int-var,21110
spukhaus3,5,"['=', 'a$', '+']",=,command-int-var,21110
spukhaus3,5,"['+', 'vn$', ':']",+,command-int-var,21110
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,40430
spukhaus3,5,"['PRINT', 'q$', '""eingangstuer ist""']",PRINT,command-int-var,40100
spukhaus3,5,"['PRINT', 'q$', '""befehl falsch""']",PRINT,command-int-var,40200
spukhaus3,5,"['IF', 'li', '=']",IF,command-int-var,40300
spukhaus3,5,"['IF', 'li', '=']",IF,command-int-var,40310
spukhaus3,5,"['=', 'dq', 'IF']",=,command-int-var,14408
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,8120
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8120
spukhaus3,5,"['IF', 'lg', '-']",IF,command-int-var,8130
spukhaus3,5,"['OR', 'vn$', '=']",OR,command-int-var,8110
spukhaus3,5,"['ON', 'yy', 'GOTO']",ON,command-int-var,8110
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,8115
spukhaus3,5,"['OR', 'vn$', '=']",OR,command-int-var,8115
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8140
spukhaus3,5,"['(', 'vn$', ',']",(,command-int-var,8142
spukhaus3,5,"['(', 'vn$', ',']",(,command-int-var,8142
spukhaus3,5,"[',', 'lg', '-']",",",command-int-var,8142
spukhaus3,5,"['1', 'ph', 'IF']",1,command-int-var,8140
spukhaus3,5,"['(', 'vn$', ',']",(,command-int-var,8140
spukhaus3,5,"[',', 'lg', '-']",",",command-int-var,8140
spukhaus3,5,"['IF', 'h', '=']",IF,command-int-var,7090
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,7090
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,7090
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,7060
spukhaus3,5,"['ON', 'yy', 'GOTO']",ON,command-int-var,7060
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,7070
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,7070
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,7100
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,8040
spukhaus3,5,"['IF', 'gi', '=']",IF,command-int-var,8020
spukhaus3,5,"['IF', 'da', '=']",IF,command-int-var,8025
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8180
spukhaus3,5,"['AND', 'vn$', '=']",AND,command-int-var,8200
spukhaus3,5,"['THEN', 'da', '=']",THEN,command-int-var,8200
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8200
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8157
spukhaus3,5,"[':', 'sc', '=']",:,command-int-var,8157
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,8160
spukhaus3,5,"['IF', 'gi', '=']",IF,command-int-var,8180
spukhaus3,5,"['AND', 'vn$', '=']",AND,command-int-var,8180
spukhaus3,5,"['IF', 'h', '=']",IF,command-int-var,8900
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,8900
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8900
spukhaus3,5,"['(', 'vn$', ',']",(,command-int-var,8150
spukhaus3,5,"[',', 'lg', '-']",",",command-int-var,8150
spukhaus3,5,"['IF', 'ph', '=']",IF,command-int-var,8142
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,8144
spukhaus3,5,"['""nimm pflock""', 'ph', '=']","""nimm pflock""",command-int-var,8144
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8144
spukhaus3,5,"['AND', 'b1', '=']",AND,command-int-var,8155
spukhaus3,5,"['AND', 'b1', '=']",AND,command-int-var,8157
spukhaus3,5,"['THEN', 'b1', '=']",THEN,command-int-var,8157
spukhaus3,5,"['-', 'lg', ',']",-,command-int-var,8155
spukhaus3,5,"['AND', 'b1', '=']",AND,command-int-var,8150
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,8150
spukhaus3,5,"['(', 'vn$', ',']",(,command-int-var,8155
spukhaus3,5,"['<>', 'pf', 'AND']",<>,command-int-var,6140
spukhaus3,5,"['-', 'lg', ',']",-,command-int-var,6140
spukhaus3,5,"[',', 'vn$', '(']",",",command-int-var,6140
spukhaus3,5,"['=', 'pf', 'AND']",=,command-int-var,6145
spukhaus3,5,"['IF', 'lg', 'vn$']",IF,command-int-var,6145
spukhaus3,5,"['lg', 'vn$', '(']",lg,command-int-var,6145
spukhaus3,5,"[',', 'vn$', '(']",",",command-int-var,6145
spukhaus3,5,"['=', 'vn$', 'OR']",=,command-int-var,6120
spukhaus3,5,"['=', 'vn$', 'IF']",=,command-int-var,6120
spukhaus3,5,"['=', 'vn$', 'OR']",=,command-int-var,6117
spukhaus3,5,"['=', 'vn$', 'h']",=,command-int-var,6117
spukhaus3,5,"['-', 'lg', 'IF']",-,command-int-var,6135
spukhaus3,5,"['=', 'vn$', 'OR']",=,command-int-var,6130
spukhaus3,5,"['=', 'vn$', 'IF']",=,command-int-var,6130
spukhaus3,5,"['-', 'h', 'lg']",-,command-int-var,6155
spukhaus3,5,"['h', 'lg', 'vn$']",h,command-int-var,6155
spukhaus3,5,"['lg', 'vn$', '(']",lg,command-int-var,6155
spukhaus3,5,"[',', 'vn$', '(']",",",command-int-var,6155
spukhaus3,5,"['=', 'h', ':']",=,command-int-var,6170
spukhaus3,5,"['=', 'pe', ':']",=,command-int-var,6170
spukhaus3,5,"['""schlaf""', 'vn$', 'AND']","""schlaf""",command-int-var,6170
spukhaus3,5,"['=', 'pe', 'IF']",=,command-int-var,6170
spukhaus3,5,"['-', 'lg', 'IF']",-,command-int-var,6149
spukhaus3,5,"['=', 'pf', ':']",=,command-int-var,6147
spukhaus3,5,"['=', 'pf', 'AND']",=,command-int-var,6147
spukhaus3,5,"['=', 'vn$', 'h']",=,command-int-var,6147
spukhaus3,5,"['LEFT$', 'h', ':']",LEFT$,command-int-var,6150
spukhaus3,5,"['-', 'lg', ',']",-,command-int-var,6150
spukhaus3,5,"[',', 'vn$', '(']",",",command-int-var,6150
spukhaus3,5,"[',', 'vn$', '(']",",",command-int-var,6150
spukhaus3,5,"['IF', 'h', '=']",IF,command-int-var,6900
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,6900
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,6900
spukhaus3,5,"[':', 'h', '=']",:,command-int-var,6180
spukhaus3,5,"['PRINT', 'q$', '""ok hast genommen""']",PRINT,command-int-var,6180
spukhaus3,5,"['AND', 'vn$', '=']",AND,command-int-var,6200
spukhaus3,5,"['THEN', 'sz', '=']",THEN,command-int-var,6200
spukhaus3,5,"['FOR', 'q', '=']",FOR,command-int-var,6910
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,7040
spukhaus3,5,"['ON', 'yy', 'GOTO']",ON,command-int-var,7040
spukhaus3,5,"['IF', 'vn$', '=']",IF,command-int-var,7050
spukhaus3,5,"['ON', 'yy', 'GOTO']",ON,command-int-var,7050
